unitid,cipcode,awlevel,crace15,crace16
"100663",270101,"7","5","5"
"100663",300101,"5","15","5"
"100663",300401,"5","0","1"
"100663",380101,"5","2","5"
"100663",400501,"5","3","1"
"100663",400501,"7","1","0"
"100663",400601,"5","2","0"
"100663",400801,"5","1","0"
"100663",400801,"7","6","1"
"100663",400801,"9","3","0"
"100663",420101,"5","14","43"
"100663",420101,"7","0","3"
"100663",420101,"9","5","6"
"100663",430106,"7","6","5"
"100663",430199,"5","32","23"
"100663",430199,"7","0","2"
"100663",440401,"7","7","9"
"100663",440701,"5","3","33"
"100663",450201,"5","0","1"
"100663",450601,"5","0","3"
"100663",450801,"5","27","10"
"100663",450801,"7","7","3"
"100663",451001,"5","11","9"
"100663",451101,"5","2","7"
"100663",451101,"7","1","2"
"100663",451201,"5","1","0"
"100663",500101,"5","1","0"
"100663",500301,"5","0","2"
"100663",500701,"5","1","4"
"100663",500703,"5","0","3"
"100663",500703,"7","0","2"
"100663",500901,"5","2","0"
"100663",990000,"1","155","39"
"100663",990000,"2","71","114"
"100663",990000,"5","532","792"
"100663",990000,"6","5","29"
"100663",990000,"7","326","645"
"100663",990000,"8","7","13"
"100663",990000,"9","42","53"
"100663",990000,"10","174","70"
"100672",470199,"2","39","7"
"100672",470199,"3","2","0"
"100672",470604,"2","3","0"
"100672",470607,"2","94","5"
"100672",470607,"3","3","0"
"100672",470699,"1","3","0"
"100672",470699,"2","59","1"
"100672",490102,"3","22","4"
"100672",990000,"1","3","0"
"100672",990000,"2","195","13"
"100672",990000,"3","27","4"
"100681",70606,"4","0","2"
"100681",390201,"5","2","0"
"100681",990000,"4","0","2"
"100681",990000,"5","2","0"
"100690",390201,"5","10","1"
"100690",390201,"7","10","0"
"100690",390601,"10","5","0"
"100690",990000,"5","10","1"
"100690",990000,"7","10","0"
"100690",990000,"10","5","0"
"100706",60201,"1","2","6"
"100706",60201,"5","19","39"
"100706",60301,"5","10","7"
"100706",60401,"5","15","15"
"100706",60401,"7","23","21"
"100706",60402,"5","6","10"
"100706",60501,"5","2","0"
"100706",61201,"5","19","30"
"100706",61401,"5","6","14"
"100706",110101,"5","14","12"
"100706",110101,"7","24","8"
"100706",110101,"9","2","1"
"100706",131202,"5","0","18"
"100706",131312,"5","0","2"
"100706",140101,"7","59","15"
"100706",140701,"5","2","3"
"100706",140801,"5","5","2"
"100706",141001,"5","121","42"
"100706",141001,"9","2","0"
"100706",141701,"5","7","7"
"100706",141701,"9","8","0"
"100706",141901,"5","41","7"
"100706",141901,"9","3","0"
"100706",149999,"7","4","3"
"100706",160501,"5","1","0"
"100706",160901,"5","0","1"
"100706",169999,"5","2","0"
"100706",170205,"1","122","50"
"100706",170205,"2","27","8"
"100706",181101,"5","3","68"
"100706",181101,"7","0","18"
"100706",230101,"5","4","12"
"100706",230101,"7","4","7"
"100706",231001,"5","2","10"
"100706",260101,"5","5","7"
"100706",260101,"7","1","1"
"100706",270101,"5","5","10"
"100706",270101,"7","4","6"
"100706",400501,"5","8","2"
"100706",400501,"7","4","4"
"100706",400801,"5","5","2"
"100706",400801,"7","15","1"
"100706",400801,"9","3","2"
"100706",400807,"5","6","4"
"100706",420101,"5","3","7"
"100706",440101,"7","3","3"
"100706",450801,"5","2","3"
"100706",450801,"7","3","0"
"100706",451001,"5","5","1"
"100706",451101,"5","1","2"
"100706",500701,"5","4","14"
"100706",990000,"1","124","56"
"100706",990000,"2","27","8"
"100706",990000,"5","323","351"
"100706",990000,"7","144","87"
"100706",990000,"9","18","3"
"100724",60201,"5","6","8"
"100724",60301,"5","1","2"
"100724",60401,"5","4","6"
"100724",61401,"5","4","6"
"100724",70401,"5","2","23"
"100724",90401,"5","0","1"
"100724",90501,"5","1","6"
"100724",90701,"5","3","8"
"100724",110101,"5","0","1"
"100724",110401,"5","10","16"
"100724",130401,"7","9","0"
"100724",130401,"8","1","3"
"100724",130501,"8","0","1"
"100724",131001,"5","1","4"
"100724",131001,"7","2","13"
"100724",131101,"7","0","21"
"100724",131202,"5","0","13"
"100724",131202,"7","1","25"
"100724",131204,"5","0","6"
"100724",131204,"7","0","13"
"100724",131303,"5","0","2"
"100724",131304,"7","1","0"
"100724",131305,"5","0","1"
"100724",131305,"7","1","2"
"100724",131311,"7","0","3"
"100724",131312,"5","2","1"
"100724",131312,"7","2","0"
"100724",131314,"5","3","1"
"100724",131314,"7","1","0"
"100724",131316,"5","1","1"
"100724",131316,"7","0","4"
"100724",131317,"5","2","1"
"100724",131317,"7","0","2"
"100724",131399,"5","2","0"
"100724",230101,"5","0","2"
"100724",240101,"5","0","1"
"100724",260101,"5","2","19"
"100724",260101,"7","2","2"
"100724",270101,"5","4","5"
"100724",270101,"7","2","1"
"100724",310301,"5","4","3"
"100724",400501,"5","0","1"
"100724",420101,"5","2","7"
"100724",430104,"5","16","13"
"100724",440201,"5","1","4"
"100724",440701,"5","1","5"
"100724",449999,"7","3","17"
"100724",450401,"7","2","0"
"100724",451001,"5","3","0"
"100724",451101,"5","0","4"
"100724",500501,"5","0","1"
"100724",500701,"5","4","0"
"100724",500903,"5","1","0"
"100724",990000,"5","80","172"
"100724",990000,"7","26","103"
"100724",990000,"8","1","4"
"100751",40501,"5","2","23"
"100751",50102,"5","4","4"
"100751",50102,"7","6","2"
"100751",50103,"5","1","0"
"100751",50107,"5","0","1"
"100751",50107,"7","1","1"
"100751",50110,"5","1","1"
"100751",60201,"5","90","101"
"100751",60201,"7","4","3"
"100751",60201,"9","1","2"
"100751",60301,"5","98","48"
"100751",60301,"7","9","1"
"100751",60301,"9","8","0"
"100751",60401,"5","34","9"
"100751",60401,"7","45","20"
"100751",60501,"5","3","2"
"100751",60801,"5","7","1"
"100751",61302,"5","14","4"
"100751",61302,"9","3","0"
"100751",61399,"5","2","2"
"100751",61401,"5","131","103"
"100751",61401,"7","3","6"
"100751",61401,"9","7","0"
"100751",61601,"5","13","18"
"100751",61601,"7","0","2"
"100751",61601,"8","0","1"
"100751",61601,"9","0","1"
"100751",61701,"5","21","5"
"100751",61901,"7","15","10"
"100751",90201,"5","33","82"
"100751",90201,"7","0","4"
"100751",90401,"5","11","29"
"100751",90401,"7","8","3"
"100751",90501,"5","24","73"
"100751",90701,"5","39","39"
"100751",90701,"7","1","1"
"100751",99999,"5","0","2"
"100751",110101,"5","15","9"
"100751",110101,"7","5","2"
"100751",130401,"7","6","10"
"100751",130401,"8","0","5"
"100751",130401,"9","9","13"
"100751",130406,"7","2","3"
"100751",130406,"8","2","0"
"100751",130406,"9","3","5"
"100751",130603,"9","0","5"
"100751",130801,"7","3","2"
"100751",130801,"9","1","2"
"100751",131001,"5","1","21"
"100751",131001,"7","0","34"
"100751",131001,"8","0","2"
"100751",131001,"9","1","5"
"100751",131101,"7","1","3"
"100751",131101,"9","3","4"
"100751",131202,"5","1","53"
"100751",131202,"7","2","50"
"100751",131202,"9","0","3"
"100751",131204,"5","1","101"
"100751",131204,"7","0","19"
"100751",131205,"7","0","2"
"100751",131205,"9","0","1"
"100751",131302,"5","0","1"
"100751",131302,"7","1","2"
"100751",131303,"5","1","0"
"100751",131305,"5","4","11"
"100751",131305,"7","2","9"
"100751",131305,"8","1","0"
"100751",131305,"9","1","2"
"100751",131307,"5","1","8"
"100751",131307,"7","0","2"
"100751",131307,"9","0","1"
"100751",131308,"5","0","1"
"100751",131311,"5","2","10"
"100751",131311,"7","2","6"
"100751",131312,"5","8","2"
"100751",131312,"7","1","3"
"100751",131314,"5","25","13"
"100751",131314,"7","8","4"
"100751",131314,"8","0","1"
"100751",131314,"9","1","0"
"100751",131315,"7","0","1"
"100751",131316,"5","1","6"
"100751",131317,"5","4","15"
"100751",131317,"7","3","0"
"100751",131399,"5","4","27"
"100751",131399,"7","7","17"
"100751",131399,"9","1","1"
"100751",131401,"7","3","4"
"100751",140201,"5","6","5"
"100751",140201,"7","3","0"
"100751",140701,"5","14","6"
"100751",140701,"7","3","0"
"100751",140801,"5","14","4"
"100751",140801,"7","4","0"
"100751",140801,"9","1","2"
"100751",141001,"5","73","12"
"100751",141001,"7","9","0"
"100751",141001,"9","1","0"
"100751",141101,"7","3","1"
"100751",141101,"9","2","0"
"100751",141401,"7","5","0"
"100751",141701,"5","19","8"
"100751",141701,"7","4","3"
"100751",141901,"5","40","6"
"100751",141901,"7","8","0"
"100751",141901,"9","4","1"
"100751",142001,"5","2","1"
"100751",142001,"7","2","0"
"100751",142001,"9","1","0"
"100751",142101,"7","1","0"
"100751",150201,"5","4","0"
"100751",150302,"5","19","0"
"100751",160501,"5","1","1"
"100751",160501,"7","1","0"
"100751",160901,"5","0","4"
"100751",160901,"7","2","3"
"100751",160905,"5","2","7"
"100751",160905,"7","1","2"
"100751",170299,"5","1","0"
"100751",170310,"5","1","2"
"100751",170407,"7","2","6"
"100751",180101,"7","0","2"
"100751",180102,"7","0","9"
"100751",180103,"5","0","19"
"100751",180701,"5","21","16"
"100751",181101,"5","4","61"
"100751",181701,"5","1","1"
"100751",181801,"5","3","0"
"100751",190101,"5","0","8"
"100751",190101,"7","0","3"
"100751",190402,"5","0","1"
"100751",190501,"5","10","17"
"100751",190501,"7","0","2"
"100751",190503,"5","1","16"
"100751",190701,"5","0","21"
"100751",190704,"5","2","4"
"100751",190901,"5","0","36"
"100751",190901,"7","0","1"
"100751",200101,"5","0","3"
"100751",220101,"7","13","5"
"100751",220101,"10","105","52"
"100751",220102,"5","2","5"
"100751",230101,"5","37","46"
"100751",230101,"7","6","14"
"100751",230101,"9","1","1"
"100751",230501,"7","7","5"
"100751",231001,"5","5","7"
"100751",231001,"7","2","3"
"100751",240199,"5","1","0"
"100751",250101,"7","10","41"
"100751",250101,"8","0","1"
"100751",260101,"5","27","20"
"100751",260101,"7","5","0"
"100751",260101,"9","3","1"
"100751",260501,"5","14","6"
"100751",260501,"7","3","1"
"100751",260607,"5","1","1"
"100751",260607,"7","1","2"
"100751",270101,"5","2","3"
"100751",270101,"7","1","0"
"100751",270101,"9","1","0"
"100751",270301,"5","3","5"
"100751",270301,"7","2","1"
"100751",270501,"5","4","8"
"100751",279999,"7","3","3"
"100751",279999,"9","1","0"
"100751",309999,"5","52","48"
"100751",309999,"9","1","1"
"100751",310101,"5","1","2"
"100751",380101,"5","1","2"
"100751",400501,"5","12","4"
"100751",400501,"7","1","1"
"100751",400501,"9","6","1"
"100751",400601,"5","5","1"
"100751",400601,"7","7","0"
"100751",400601,"9","1","0"
"100751",400801,"5","2","0"
"100751",400801,"7","4","2"
"100751",400801,"9","3","0"
"100751",400899,"5","2","0"
"100751",420101,"5","24","75"
"100751",420101,"7","4","7"
"100751",420101,"9","3","5"
"100751",420601,"7","0","4"
"100751",430104,"5","26","21"
"100751",430104,"7","8","3"
"100751",440401,"7","3","2"
"100751",440401,"9","4","2"
"100751",440701,"5","2","23"
"100751",440701,"7","14","64"
"100751",440701,"9","1","3"
"100751",450201,"5","4","2"
"100751",450201,"7","3","0"
"100751",450601,"5","6","2"
"100751",450601,"7","1","0"
"100751",450601,"9","1","0"
"100751",450701,"5","3","2"
"100751",450701,"7","0","2"
"100751",450801,"5","44","20"
"100751",450801,"7","14","4"
"100751",450801,"9","1","0"
"100751",450901,"5","5","12"
"100751",451001,"5","42","26"
"100751",451001,"7","2","0"
"100751",451101,"5","5","2"
"100751",459999,"5","3","1"
"100751",500501,"5","4","4"
"100751",500501,"7","6","0"
"100751",500701,"5","6","14"
"100751",500701,"7","0","2"
"100751",500703,"5","0","4"
"100751",500799,"7","0","1"
"100751",500903,"7","2","2"
"100751",500903,"9","4","1"
"100751",500904,"5","7","14"
"100751",500904,"7","1","2"
"100751",500904,"9","2","0"
"100751",990000,"5","1186","1464"
"100751",990000,"7","309","429"
"100751",990000,"8","3","10"
"100751",990000,"9","81","63"
"100751",990000,"10","105","52"
"100760",60101,"3","0","2"
"100760",70606,"2","0","11"
"100760",70606,"3","0","1"
"100760",110101,"3","6","5"
"100760",119999,"2","1","12"
"100760",120403,"2","1","18"
"100760",170506,"3","0","1"
"100760",170605,"2","1","30"
"100760",170808,"3","1","0"
"100760",170815,"3","0","1"
"100760",240199,"3","42","68"
"100760",460102,"2","2","0"
"100760",470105,"3","6","0"
"100760",470201,"2","2","0"
"100760",470605,"2","1","0"
"100760",480101,"3","1","3"
"100760",480503,"2","5","0"
"100760",480508,"2","2","1"
"100760",990000,"2","15","72"
"100760",990000,"3","56","81"
"100779",950000,"9","1","1"
"100779",990000,"9","1","1"
"100812",60101,"5","95","115"
"100812",60201,"5","24","44"
"100812",60402,"5","1","4"
"100812",69999,"5","40","26"
"100812",119999,"5","30","24"
"100812",131011,"5","0","9"
"100812",131202,"5","9","104"
"100812",131204,"5","2","31"
"100812",131205,"5","36","68"
"100812",131320,"5","23","10"
"100812",189999,"5","5","6"
"100812",230101,"5","4","4"
"100812",240102,"5","13","4"
"100812",260101,"5","4","2"
"100812",270101,"5","27","20"
"100812",380201,"5","2","0"
"100812",400501,"5","2","0"
"100812",400801,"5","6","3"
"100812",419999,"5","12","0"
"100812",420101,"5","14","38"
"100812",430104,"5","18","5"
"100812",430201,"5","3","0"
"100812",450801,"5","3","3"
"100812",451001,"5","4","1"
"100812",451101,"5","1","4"
"100812",509999,"5","1","4"
"100812",990000,"5","379","529"
"100821",70102,"2","9","0"
"100821",70601,"2","6","17"
"100821",120402,"2","10","0"
"100821",200406,"2","2","0"
"100821",460102,"2","18","0"
"100821",470105,"2","8","0"
"100821",470201,"2","3","0"
"100821",470603,"2","11","0"
"100821",470604,"2","13","0"
"100821",470606,"2","3","0"
"100821",480303,"2","7","0"
"100821",480304,"2","4","0"
"100821",480508,"2","13","0"
"100821",480703,"2","16","0"
"100821",990000,"2","123","17"
"100830",60101,"5","35","19"
"100830",60101,"7","34","28"
"100830",60201,"5","27","40"
"100830",60301,"5","30","21"
"100830",60401,"5","18","7"
"100830",60501,"5","3","2"
"100830",61401,"5","17","13"
"100830",61601,"5","2","9"
"100830",90101,"5","12","26"
"100830",110401,"5","15","9"
"100830",130101,"7","3","9"
"100830",130101,"8","3","7"
"100830",130401,"8","1","1"
"100830",131006,"5","0","2"
"100830",131006,"7","0","6"
"100830",131006,"8","0","2"
"100830",131011,"5","0","1"
"100830",131011,"7","0","4"
"100830",131101,"7","2","5"
"100830",131202,"5","3","87"
"100830",131202,"7","2","34"
"100830",131205,"5","8","28"
"100830",131205,"7","4","12"
"100830",131205,"8","0","2"
"100830",131314,"5","5","6"
"100830",131314,"7","0","2"
"100830",170309,"5","0","3"
"100830",181101,"5","6","36"
"100830",230101,"5","6","4"
"100830",240101,"5","21","22"
"100830",240101,"7","1","1"
"100830",260101,"5","10","7"
"100830",270101,"5","4","5"
"100830",400101,"5","8","6"
"100830",420101,"5","9","21"
"100830",420101,"7","2","8"
"100830",430103,"5","14","23"
"100830",430103,"7","6","6"
"100830",440401,"7","24","15"
"100830",450801,"5","6","6"
"100830",451001,"5","1","7"
"100830",451001,"7","12","2"
"100830",451101,"5","4","7"
"100830",500799,"5","2","8"
"100830",990000,"5","266","425"
"100830",990000,"7","90","132"
"100830",990000,"8","4","12"
"100858",10103,"5","20","4"
"100858",10103,"7","2","2"
"100858",10303,"5","5","0"
"100858",10303,"7","14","2"
"100858",10303,"9","8","1"
"100858",20101,"5","2","0"
"100858",20201,"5","24","12"
"100858",20201,"7","2","1"
"100858",20201,"9","1","0"
"100858",20209,"5","14","2"
"100858",20209,"7","0","2"
"100858",20209,"9","1","1"
"100858",20301,"5","0","3"
"100858",20402,"5","3","0"
"100858",20402,"7","7","1"
"100858",20402,"9","2","0"
"100858",20403,"5","19","3"
"100858",20403,"7","2","2"
"100858",20408,"5","0","1"
"100858",20501,"7","2","0"
"100858",30401,"5","4","0"
"100858",30502,"7","1","1"
"100858",30502,"9","2","0"
"100858",30504,"5","1","0"
"100858",30506,"5","21","0"
"100858",30601,"5","14","7"
"100858",30601,"7","1","0"
"100858",40201,"5","38","11"
"100858",40301,"7","5","4"
"100858",40401,"5","12","1"
"100858",40501,"5","3","14"
"100858",40601,"5","3","2"
"100858",60201,"5","110","124"
"100858",60201,"7","13","11"
"100858",60301,"5","187","62"
"100858",60401,"5","115","71"
"100858",60401,"7","64","25"
"100858",60401,"9","0","1"
"100858",60501,"5","17","2"
"100858",60501,"7","4","1"
"100858",60501,"9","3","0"
"100858",60705,"5","35","6"
"100858",60901,"5","11","39"
"100858",61201,"7","2","2"
"100858",61401,"5","155","154"
"100858",61601,"5","8","17"
"100858",62001,"5","45","7"
"100858",80102,"5","0","34"
"100858",90401,"5","7","19"
"100858",90701,"5","14","18"
"100858",90701,"7","2","0"
"100858",99999,"5","16","73"
"100858",110101,"5","10","3"
"100858",110101,"7","3","1"
"100858",110101,"9","1","0"
"100858",130301,"9","0","2"
"100858",130405,"9","0","1"
"100858",130406,"7","1","0"
"100858",130501,"7","2","7"
"100858",130501,"8","0","1"
"100858",131001,"5","1","43"
"100858",131001,"7","0","16"
"100858",131001,"9","0","2"
"100858",131101,"7","1","9"
"100858",131101,"8","0","2"
"100858",131101,"9","3","6"
"100858",131201,"5","9","3"
"100858",131201,"7","0","1"
"100858",131202,"5","0","90"
"100858",131202,"7","0","10"
"100858",131202,"8","1","0"
"100858",131202,"9","0","2"
"100858",131204,"5","0","63"
"100858",131204,"7","0","8"
"100858",131204,"9","0","1"
"100858",131305,"5","1","20"
"100858",131305,"7","2","2"
"100858",131305,"9","3","1"
"100858",131306,"5","0","2"
"100858",131311,"5","6","19"
"100858",131311,"7","1","4"
"100858",131311,"9","0","1"
"100858",131312,"5","2","4"
"100858",131312,"7","4","2"
"100858",131314,"5","22","36"
"100858",131314,"7","9","15"
"100858",131314,"8","0","1"
"100858",131314,"9","1","2"
"100858",131315,"7","0","2"
"100858",131316,"5","4","11"
"100858",131316,"7","1","3"
"100858",131317,"5","9","6"
"100858",131317,"7","1","3"
"100858",131317,"9","0","1"
"100858",131399,"5","17","14"
"100858",131399,"7","9","4"
"100858",131399,"9","3","3"
"100858",140201,"5","58","8"
"100858",140201,"7","7","0"
"100858",140301,"5","4","0"
"100858",140301,"7","1","0"
"100858",140401,"5","93","10"
"100858",140701,"5","18","14"
"100858",140701,"7","9","3"
"100858",140701,"9","5","0"
"100858",140801,"5","61","11"
"100858",140801,"7","16","4"
"100858",140801,"9","2","0"
"100858",140901,"5","22","3"
"100858",140901,"7","2","1"
"100858",140901,"9","1","0"
"100858",141001,"5","135","18"
"100858",141001,"7","23","2"
"100858",141001,"9","4","0"
"100858",141701,"5","43","20"
"100858",141701,"7","21","3"
"100858",141701,"9","3","1"
"100858",141801,"5","17","2"
"100858",141801,"7","9","5"
"100858",141801,"9","4","0"
"100858",141901,"5","84","10"
"100858",141901,"7","23","0"
"100858",141901,"9","3","0"
"100858",142801,"5","5","0"
"100858",149999,"5","63","3"
"100858",149999,"7","8","0"
"100858",160501,"5","3","8"
"100858",160901,"5","0","16"
"100858",160901,"7","2","3"
"100858",160905,"5","5","11"
"100858",160905,"7","1","9"
"100858",170310,"5","1","2"
"100858",170407,"7","1","5"
"100858",170499,"7","0","2"
"100858",170499,"9","0","1"
"100858",170899,"5","0","10"
"100858",170899,"7","2","1"
"100858",170899,"9","0","1"
"100858",180103,"5","0","14"
"100858",180103,"7","0","15"
"100858",180701,"5","7","12"
"100858",181101,"5","4","48"
"100858",181401,"5","41","62"
"100858",181401,"7","3","7"
"100858",181401,"9","2","0"
"100858",182401,"7","1","2"
"100858",182401,"9","4","2"
"100858",182401,"10","48","41"
"100858",189999,"5","3","2"
"100858",190401,"5","0","5"
"100858",190501,"5","0","7"
"100858",190501,"7","0","4"
"100858",190503,"5","0","7"
"100858",190599,"5","8","5"
"100858",190601,"5","0","31"
"100858",190601,"7","0","1"
"100858",190701,"5","5","14"
"100858",190701,"7","0","2"
"100858",190703,"7","1","2"
"100858",190901,"5","0","6"
"100858",190901,"7","0","1"
"100858",230101,"5","25","33"
"100858",230101,"7","2","6"
"100858",230101,"9","1","0"
"100858",231001,"5","26","27"
"100858",231001,"7","3","6"
"100858",260101,"5","9","10"
"100858",260201,"5","2","3"
"100858",260305,"7","1","0"
"100858",260402,"5","0","3"
"100858",260501,"5","22","9"
"100858",260501,"7","3","1"
"100858",260501,"9","0","1"
"100858",260607,"5","6","4"
"100858",260609,"9","1","0"
"100858",260701,"5","19","26"
"100858",260701,"7","2","4"
"100858",260702,"5","1","0"
"100858",260702,"7","0","1"
"100858",260702,"9","4","0"
