unitid,cipcode,awlevel,crace15,crace16
"100636",60402,"3","66","19"
"100636",60701,"3","7","2"
"100636",60704,"3","2","0"
"100636",61201,"3","84","23"
"100636",69999,"3","128","73"
"100636",79999,"3","656","288"
"100636",100199,"3","517","128"
"100636",110301,"3","35","9"
"100636",110401,"3","291","52"
"100636",139999,"3","456","93"
"100636",149999,"3","14","2"
"100636",150203,"3","7","2"
"100636",150299,"3","1","0"
"100636",150301,"3","34","6"
"100636",150303,"3","558","56"
"100636",150399,"3","84","5"
"100636",150401,"3","28","3"
"100636",150499,"3","462","29"
"100636",150501,"3","31","2"
"100636",150699,"3","39","8"
"100636",151001,"3","99","10"
"100636",159999,"3","1461","97"
"100636",170101,"3","32","22"
"100636",170103,"3","12","4"
"100636",170206,"3","5","2"
"100636",170208,"3","2","4"
"100636",170209,"3","7","7"
"100636",170211,"3","18","13"
"100636",170306,"3","1","1"
"100636",170308,"3","4","3"
"100636",170309,"3","53","27"
"100636",170399,"3","9","1"
"100636",170599,"3","25","8"
"100636",170705,"3","6","2"
"100636",170815,"3","7","2"
"100636",170899,"3","3","0"
"100636",179999,"3","139","62"
"100636",189999,"3","6","0"
"100636",199999,"3","12","4"
"100636",200108,"3","13","6"
"100636",200499,"3","32","10"
"100636",220199,"3","10","27"
"100636",299999,"3","3","0"
"100636",319999,"3","16","3"
"100636",410299,"3","6","0"
"100636",410303,"3","80","10"
"100636",410304,"3","73","17"
"100636",430105,"3","274","19"
"100636",430199,"3","272","6"
"100636",430299,"3","78","0"
"100636",439999,"3","130","9"
"100636",440101,"3","25","8"
"100636",459999,"3","19","11"
"100636",470699,"3","60","4"
"100636",479999,"3","89","33"
"100636",480299,"3","6","3"
"100636",490101,"3","135","17"
"100636",490105,"3","44","6"
"100636",490199,"3","69","5"
"100636",490201,"3","12","4"
"100636",499999,"3","791","158"
"100636",500901,"3","5","0"
"100636",990000,"3","7643","1425"
"100654",10102,"5","5",""
"100654",20201,"5","","1"
"100654",20301,"5","3","2"
"100654",20403,"5","1",""
"100654",20501,"5","2",""
"100654",30499,"5","1",""
"100654",40301,"5","2","1"
"100654",60101,"5","3","3"
"100654",60201,"5","4","9"
"100654",60401,"5","15","22"
"100654",60501,"5","2",""
"100654",61401,"5","11","12"
"100654",69999,"5","5","4"
"100654",70401,"5","","7"
"100654",100104,"5","5","4"
"100654",119999,"5","17","23"
"100654",131006,"5","","1"
"100654",131203,"5","","3"
"100654",131204,"5","","11"
"100654",131205,"5","","1"
"100654",131299,"5","1",""
"100654",131308,"5","","1"
"100654",131312,"5","1",""
"100654",131314,"5","1","2"
"100654",140801,"5","1",""
"100654",150299,"5","2",""
"100654",150399,"5","14","6"
"100654",150805,"5","4",""
"100654",150899,"5","3","2"
"100654",170310,"5","","1"
"100654",190101,"5","","2"
"100654",190401,"5","","1"
"100654",190501,"5","","1"
"100654",190901,"5","","3"
"100654",230101,"5","","1"
"100654",260101,"5","1",""
"100654",260701,"5","","5"
"100654",270101,"5","3","3"
"100654",400501,"5","1",""
"100654",400801,"5","3","1"
"100654",440701,"5","","5"
"100654",450801,"5","","1"
"100654",451001,"5","3","4"
"100654",451101,"5","2","1"
"100654",480299,"5","1",""
"100654",500201,"5","2","2"
"100654",500402,"5","2",""
"100654",990000,"5","121","146"
"100654",10102,"7","7","1"
"100654",20201,"7","2",""
"100654",20501,"7","4",""
"100654",29999,"7","2","4"
"100654",40301,"7","4","2"
"100654",60401,"7","25","12"
"100654",60501,"7","2",""
"100654",110101,"7","13","5"
"100654",130401,"7","3","3"
"100654",131001,"7","","3"
"100654",131005,"7","1",""
"100654",131012,"7","","2"
"100654",131099,"7","","4"
"100654",131202,"7","","31"
"100654",131204,"7","","16"
"100654",131205,"7","5","5"
"100654",131299,"7","11",""
"100654",131302,"7","1","2"
"100654",131303,"7","","5"
"100654",131308,"7","","10"
"100654",150603,"7","8","7"
"100654",190101,"7","","3"
"100654",260101,"7","3","2"
"100654",400801,"7","4",""
"100654",420201,"7","2","7"
"100654",420601,"7","2","4"
"100654",990000,"7","99","128"
"100654",130401,"8","","1"
"100654",130406,"8","1",""
"100654",131202,"8","1","6"
"100654",131299,"8","6",""
"100654",131303,"8","","1"
"100654",990000,"8","8","8"
"100663",170205,"1","129","29"
"100663",990000,"1","129","29"
"100663",150401,"2","20","1"
"100663",170101,"2","","12"
"100663",170103,"2","6",""
"100663",170206,"2","24","1"
"100663",170209,"2","15","11"
"100663",170210,"2","4","10"
"100663",170309,"2","3","3"
"100663",170503,"2","","4"
"100663",170506,"2","1","12"
"100663",170808,"2","","18"
"100663",170815,"2","6","28"
"100663",200499,"2","1","5"
"100663",990000,"2","80","105"
"100663",60201,"5","34","42"
"100663",60301,"5","28","17"
"100663",60401,"5","39","34"
"100663",60501,"5","1",""
"100663",61302,"5","1","2"
"100663",61401,"5","48","34"
"100663",90101,"5","21","33"
"100663",110101,"5","26","17"
"100663",130101,"5","2","13"
"100663",131001,"5","1","2"
"100663",131202,"5","5","83"
"100663",131204,"5","","43"
"100663",131205,"5","14","37"
"100663",131302,"5","2",""
"100663",131307,"5","1","6"
"100663",131314,"5","7","3"
"100663",140801,"5","33",""
"100663",141001,"5","24","6"
"100663",141801,"5","4","7"
"100663",141901,"5","28","7"
"100663",160905,"5","1","4"
"100663",170102,"5","","6"
"100663",170208,"5","1","3"
"100663",170209,"5","1",""
"100663",170306,"5","","1"
"100663",170310,"5","1","6"
"100663",170508,"5","10",""
"100663",170807,"5","2","27"
"100663",179999,"5","11","25"
"100663",180299,"5","3","1"
"100663",180703,"5","","11"
"100663",181101,"5","10","126"
"100663",181102,"5","4","12"
"100663",230101,"5","8","31"
"100663",260101,"5","20","15"
"100663",270101,"5","6","5"
"100663",300101,"5","15","6"
"100663",300401,"5","","2"
"100663",400501,"5","2","2"
"100663",400601,"5","3","2"
"100663",400801,"5","2","1"
"100663",420101,"5","20","41"
"100663",430199,"5","27","26"
"100663",440701,"5","3","33"
"100663",450201,"5","2",""
"100663",450601,"5","1","1"
"100663",450801,"5","18","12"
"100663",451001,"5","16","6"
"100663",451101,"5","3","7"
"100663",500101,"5","2","1"
"100663",500301,"5","","1"
"100663",500701,"5","5","11"
"100663",500703,"5","1","4"
"100663",990000,"5","517","815"
"100663",181102,"6","6","13"
"100663",190503,"6","1","17"
"100663",990000,"6","7","30"
"100663",60201,"7","4","2"
"100663",60401,"7","56","34"
"100663",110101,"7","12","6"
"100663",130401,"7","6","1"
"100663",130501,"7","","9"
"100663",130801,"7","","3"
"100663",131001,"7","4","22"
"100663",131202,"7","2","89"
"100663",131204,"7","","36"
"100663",131205,"7","18","73"
"100663",131302,"7","","5"
"100663",131307,"7","","2"
"100663",131314,"7","7","9"
"100663",139999,"7","13","31"
"100663",140501,"7","7","5"
"100663",140801,"7","5","1"
"100663",141001,"7","2","1"
"100663",141801,"7","2","2"
"100663",141901,"7","5","2"
"100663",170813,"7","6","19"
"100663",179999,"7","3","1"
"100663",180204,"7","","1"
"100663",180299,"7","1","1"
"100663",180401,"7","6","3"
"100663",180701,"7","7","14"
"100663",181101,"7","5","82"
"100663",182299,"7","60","61"
"100663",230101,"7","2","5"
"100663",260101,"7","2","1"
"100663",260201,"7","1","1"
"100663",260602,"7","","2"
"100663",260609,"7","","9"
"100663",260706,"7","1",""
"100663",270101,"7","3","1"
"100663",400501,"7","","2"
"100663",420101,"7","2","3"
"100663",430106,"7","","1"
"100663",430199,"7","2","3"
"100663",440401,"7","4","4"
"100663",450801,"7","4","4"
"100663",451101,"7","","1"
"100663",990000,"7","252","552"
"100663",130401,"8","2","2"
"100663",130501,"8","","12"
"100663",130801,"8","1","1"
"100663",131001,"8","","1"
"100663",131202,"8","","1"
"100663",131204,"8","","3"
"100663",131205,"8","","4"
"100663",139999,"8","","1"
"100663",990000,"8","3","25"
"100663",130401,"9","2","2"
"100663",131204,"9","","2"
"100663",140501,"9","2","1"
"100663",141801,"9","1",""
"100663",180299,"9","","1"
"100663",180701,"9","1",""
"100663",181101,"9","","16"
"100663",182299,"9","4","5"
"100663",260101,"9","","1"
"100663",260201,"9","3","3"
"100663",260501,"9","5","1"
"100663",260601,"9","","1"
"100663",260703,"9","1","1"
"100663",260705,"9","1","1"
"100663",400501,"9","3","2"
"100663",400801,"9","1",""
"100663",420101,"9","1","3"
"100663",990000,"9","25","40"
"100663",180401,"10","36","12"
"100663",181001,"10","110","43"
"100663",181201,"10","17","15"
"100663",990000,"10","163","70"
"100672",470607,"1","2",""
"100672",990000,"1","2",""
"100672",470607,"2","64","1"
"100672",990000,"2","64","1"
"100672",490102,"3","35","1"
"100672",990000,"3","35","1"
"100672",470199,"4","36","12"
"100672",470604,"4","11",""
"100672",470607,"4","84","3"
"100672",990000,"4","131","15"
"100681",950000,"3","2","1"
"100681",990000,"3","2","1"
"100690",390201,"5","20",""
"100690",990000,"5","20",""
"100690",390201,"7","10",""
"100690",990000,"7","10",""
"100690",390601,"10","3","0"
"100690",990000,"10","3","0"
"100706",60201,"1","2","4"
"100706",170205,"1","95","44"
"100706",300101,"1","0","1"
"100706",990000,"1","97","49"
"100706",170205,"2","19","9"
"100706",990000,"2","19","9"
"100706",50110,"5","1","3"
"100706",60201,"5","15","21"
"100706",60301,"5","10","12"
"100706",60401,"5","9","16"
"100706",60402,"5","8","19"
"100706",60501,"5","2","0"
"100706",61201,"5","29","22"
"100706",61401,"5","8","20"
"100706",110101,"5","8","17"
"100706",131202,"5","0","14"
"100706",140701,"5","3","3"
"100706",140801,"5","5","3"
"100706",140901,"5","1","0"
"100706",141001,"5","135","29"
"100706",141701,"5","9","7"
"100706",141901,"5","32","9"
"100706",160901,"5","1","3"
"100706",169999,"5","3","1"
"100706",181101,"5","7","49"
"100706",230101,"5","2","8"
"100706",231001,"5","4","7"
"100706",260101,"5","10","9"
"100706",270101,"5","12","15"
"100706",400501,"5","4","1"
"100706",400801,"5","4","1"
"100706",400807,"5","4","2"
"100706",420101,"5","2","4"
"100706",430104,"5","0","2"
"100706",450801,"5","1","4"
"100706",451001,"5","4","7"
"100706",451101,"5","0","2"
"100706",500701,"5","6","11"
"100706",500901,"5","0","4"
"100706",990000,"5","339","325"
"100706",60201,"7","1","1"
"100706",60401,"7","10","9"
"100706",60501,"7","","1"
"100706",61201,"7","3","1"
"100706",110101,"7","19","14"
"100706",130401,"7","0","2"
"100706",141001,"7","22","4"
"100706",141701,"7","37","8"
"100706",141901,"7","6","1"
"100706",149999,"7","3","2"
"100706",181101,"7","1","12"
"100706",230101,"7","3","12"
"100706",260101,"7","2","2"
"100706",270101,"7","4","1"
"100706",400501,"7","5","1"
"100706",400801,"7","10","6"
"100706",990000,"7","126","77"
"100706",110101,"9","4","2"
"100706",141001,"9","4","0"
"100706",141701,"9","2","0"
"100706",141901,"9","2","2"
"100706",270301,"9","0","1"
"100706",309999,"9","1","0"
"100706",400801,"9","7","1"
"100706",990000,"9","20","6"
"100724",60201,"5","5","10"
"100724",60301,"5","1","2"
"100724",60401,"5","4","5"
"100724",61401,"5","2","6"
"100724",70401,"5","2","24"
"100724",90401,"5","1","2"
"100724",90501,"5","1","5"
"100724",90701,"5","2","5"
"100724",110401,"5","9","10"
"100724",131001,"5","0","3"
"100724",131202,"5","0","10"
"100724",131204,"5","0","8"
"100724",131303,"5","0","1"
"100724",131312,"5","1","0"
"100724",131314,"5","2","1"
"100724",131399,"5","0","2"
"100724",140101,"5","1","1"
"100724",230101,"5","0","2"
"100724",260101,"5","2","4"
"100724",270101,"5","3","3"
"100724",310301,"5","4","5"
"100724",400501,"5","1","2"
"100724",420101,"5","6","8"
"100724",430104,"5","13","11"
"100724",440201,"5","2","9"
"100724",440701,"5","0","3"
"100724",451001,"5","1","4"
"100724",451101,"5","1","1"
"100724",500501,"5","0","1"
"100724",500701,"5","1","1"
"100724",500903,"5","2","0"
"100724",990000,"5","67","149"
"100724",130401,"7","4","2"
"100724",130501,"7","0","4"
"100724",131001,"7","1","11"
"100724",131101,"7","2","1"
"100724",131202,"7","0","10"
"100724",131204,"7","1","4"
"100724",131305,"7","0","2"
"100724",131311,"7","2","0"
"100724",131312,"7","2","0"
"100724",131314,"7","7","3"
"100724",131316,"7","2","0"
"100724",131317,"7","0","1"
"100724",131399,"7","0","1"
"100724",270101,"7","3","3"
"100724",449999,"7","5","7"
"100724",500903,"7","1","0"
"100724",990000,"7","30","49"
"100724",130401,"8","0","4"
"100724",130501,"8","0","1"
"100724",131101,"8","2","2"
"100724",449999,"8","0","1"
"100724",990000,"8","2","8"
"100751",40501,"5","","25"
"100751",50102,"5","5","12"
"100751",50107,"5","1",""
"100751",50110,"5","1","2"
"100751",60201,"5","91","85"
"100751",60301,"5","98","30"
"100751",60401,"5","41","11"
"100751",60501,"5","4","4"
"100751",60705,"5","1","1"
"100751",60801,"5","6","4"
"100751",61302,"5","12","5"
"100751",61399,"5","1",""
"100751",61401,"5","108","107"
"100751",61601,"5","8","9"
"100751",61701,"5","11","3"
"100751",90201,"5","38","69"
"100751",90401,"5","12","29"
"100751",90501,"5","40","59"
"100751",90701,"5","28","35"
"100751",110101,"5","21","13"
"100751",131001,"5","2","25"
"100751",131202,"5","3","53"
"100751",131204,"5","","53"
"100751",131302,"5","1","3"
"100751",131303,"5","","1"
"100751",131305,"5","2","10"
"100751",131306,"5","1","2"
"100751",131307,"5","4","2"
"100751",131309,"5","1",""
"100751",131311,"5","7","5"
"100751",131312,"5","5","3"
"100751",131314,"5","22","17"
"100751",131316,"5","2","6"
"100751",131317,"5","7","6"
"100751",131399,"5","4","16"
"100751",140201,"5","15","2"
"100751",140701,"5","13","6"
"100751",140801,"5","24","1"
"100751",141001,"5","68","8"
"101523",470106,"2","6",""
"101523",470203,"2","20",""
"101523",470604,"2","29","1"
"101523",470605,"2","2",""
"101523",470606,"2","10",""
"101523",480101,"2","2",""
"101523",480201,"2","5","3"
"101523",480303,"2","9",""
"101523",480503,"2","4","1"
"101523",480508,"2","9",""
"101523",990000,"2","117","91"
"101523",70301,"3","3","14"
"101523",470105,"3","12",""
"101523",480101,"3","12","3"
"101523",990000,"3","27","17"
"101541",60401,"5","0","7"
"101541",90101,"5","0","9"
"101541",110101,"5","0","2"
"101541",131202,"5","0","11"
"101541",131312,"5","0","1"
"101541",189999,"5","0","1"
"101541",199999,"5","0","4"
"101541",260101,"5","0","3"
"101541",380201,"5","0","4"
"101541",400501,"5","0","6"
"101541",420101,"5","0","7"
"101541",450801,"5","0","7"
"101541",451101,"5","0","1"
"101541",500701,"5","0","6"
"101541",990000,"5","0","69"
"101569",70701,"2","0","4"
"101569",70801,"2","0","8"
"101569",120402,"2","1","0"
"101569",120403,"2","3","9"
"101569",170599,"2","0","6"
"101569",200303,"2","1","6"
"101569",200406,"2","3","4"
"101569",460201,"2","2","1"
"101569",460302,"2","9","1"
"101569",460503,"2","1","1"
"101569",470301,"2","3","1"
"101569",480102,"2","4","0"
"101569",990000,"2","27","41"
"101569",60201,"3","1","1"
"101569",60401,"3","4","6"
"101569",70604,"3","0","1"
"101569",70605,"3","0","2"
"101569",110301,"3","4","11"
"101569",131299,"3","2","8"
"101569",181101,"3","0","19"
"101569",240101,"3","0","3"
"101569",420101,"3","0","1"
"101569",430107,"3","0","2"
"101569",440701,"3","1","7"
"101569",990000,"3","12","61"
"101587",70101,"3","0","1"
"101587",150805,"3","2","0"
"101587",170599,"3","1","7"
"101587",181101,"3","0","19"
"101587",990000,"3","3","27"
"101587",60101,"5","22","9"
"101587",60201,"5","5","14"
"101587",110101,"5","7","2"
"101587",131006,"5","1","7"
"101587",131202,"5","0","30"
"101587",131204,"5","0","5"
"101587",131303,"5","0","7"
"100751",141701,"5","20","12"
"100751",141901,"5","43","4"
"100751",142001,"5","4","1"
"100751",142101,"5","1",""
"100751",142501,"5","2","1"
"100751",150201,"5","4",""
"100751",150303,"5","6","3"
"100751",160901,"5","1","7"
"100751",160905,"5","","2"
"100751",170310,"5","","2"
"100751",180103,"5","","10"
"100751",180701,"5","9","22"
"100751",181101,"5","6","64"
"100751",181701,"5","1",""
"100751",190101,"5","","8"
"100751",190402,"5","","5"
"100751",190501,"5","3","8"
"100751",190503,"5","","13"
"100751",190701,"5","1","20"
"100751",190704,"5","","1"
"100751",190901,"5","","34"
"100751",200101,"5","","1"
"100751",220102,"5","2","5"
"100751",230101,"5","28","50"
"100751",231001,"5","3","2"
"100751",240199,"5","","1"
"100751",260101,"5","16","10"
"100751",260501,"5","8","8"
"100751",260607,"5","1","1"
"100751",270101,"5","1","2"
"100751",270301,"5","4","5"
"100751",270501,"5","2","3"
"100751",309999,"5","47","56"
"100751",310101,"5","3","1"
"100751",380101,"5","1",""
"100751",400501,"5","6","6"
"100751",400601,"5","3",""
"100751",400801,"5","2",""
"100751",400899,"5","1",""
"100751",420101,"5","25","44"
"100751",430104,"5","34","19"
"100751",440701,"5","3","33"
"100751",450201,"5","2","3"
"100751",450601,"5","8","2"
"100751",450701,"5","5",""
"100751",450801,"5","51","20"
"100751",450901,"5","4","7"
"100751",451001,"5","44","13"
"100751",451101,"5","1","2"
"100751",459999,"5","","1"
"100751",500501,"5","3","6"
"100751",500701,"5","6","17"
"100751",500703,"5","","6"
"100751",500904,"5","7","11"
"100751",990000,"5","1130","1274"
"100751",50102,"7","3","4"
"100751",50107,"7","2",""
"100751",60201,"7","8","5"
"100751",60301,"7","7","1"
"100751",60401,"7","39","12"
"100751",60501,"7","1",""
"100751",61302,"7","1","2"
"100751",61401,"7","11","5"
"100751",61901,"7","5","7"
"100751",90201,"7","2","3"
"100751",90401,"7","","5"
"100751",90701,"7","2",""
"100751",110101,"7","6","1"
"100751",130401,"7","5","5"
"100751",130406,"7","1","3"
"100751",130801,"7","1","3"
"100751",131001,"7","1","19"
"100751",131101,"7","2","5"
"100751",131202,"7","2","37"
"100751",131204,"7","","22"
"100751",131302,"7","1","1"
"100751",131305,"7","2","3"
"100751",131307,"7","1","2"
"100751",131308,"7","","1"
"100751",131311,"7","3","9"
"100751",131312,"7","","2"
"100751",131314,"7","1","3"
"100751",131317,"7","","4"
"100751",131321,"7","2","2"
"100751",131399,"7","6","3"
"100751",131401,"7","1",""
"100751",140201,"7","2",""
"100751",140701,"7","9",""
"100751",141001,"7","6","1"
"100751",141101,"7","1",""
"100751",141401,"7","4",""
"100751",141701,"7","13",""
"100751",141901,"7","10",""
"100751",142001,"7","2",""
"100751",142101,"7","3","1"
"100751",160901,"7","","3"
"100751",160905,"7","","2"
"100751",160999,"7","","1"
"100751",170407,"7","2","2"
"100751",180101,"7","","3"
"100751",180102,"7","","4"
"100751",190101,"7","","1"
"100751",190402,"7","","1"
"100751",190501,"7","1","7"
"100751",190701,"7","","5"
"100751",220101,"7","3",""
"100751",230101,"7","1","9"
"100751",230501,"7","3","5"
"100751",231001,"7","2","2"
"100751",250101,"7","6","40"
"100751",260101,"7","3","2"
"100751",260201,"7","1",""
"100751",260501,"7","1","3"
"100751",270101,"7","","1"
"100751",270301,"7","1",""
"100751",279999,"7","4","5"
"100751",300701,"7","","6"
"100751",400501,"7","1",""
"100751",400601,"7","8",""
"100751",400801,"7","2","1"
"100751",420101,"7","3","6"
"100751",420601,"7","2","2"
"100751",430104,"7","5","2"
"100751",440401,"7","4","1"
"100751",440701,"7","9","56"
"100751",450201,"7","","3"
"100751",450701,"7","1","1"
"100751",450801,"7","15","6"
"100751",451001,"7","3","1"
"100751",451101,"7","","1"
"100751",500501,"7","10","10"
"100751",500701,"7","3","2"
"100751",500799,"7","","1"
"100751",500903,"7","2","4"
"100751",500904,"7","","1"
"100751",990000,"7","262","371"
"100751",130401,"8","","1"
"100751",130406,"8","","1"
"100751",130603,"8","1","1"
"100751",131001,"8","","2"
"100751",131202,"8","","1"
"100751",131205,"8","1","1"
"100751",250101,"8","","4"
"100751",990000,"8","2","11"
"100751",60201,"9","2","1"
"100751",60301,"9","2",""
"100751",60501,"9","1",""
"100751",61302,"9","3",""
"100751",61401,"9","8","2"
"100751",61601,"9","3","1"
"100751",130401,"9","10","11"
"100751",130406,"9","2","3"
"100751",130801,"9","6","3"
"100751",131001,"9","","3"
"100751",131101,"9","4","6"
"100751",131202,"9","","1"
"100751",131205,"9","2","2"
"100751",131307,"9","1","1"
"100751",131314,"9","","1"
"100751",141001,"9","1",""
"100751",141101,"9","3",""
"100751",141901,"9","3",""
"100751",230101,"9","2","6"
"100751",260101,"9","1","1"
"100751",279999,"9","2","3"
"100751",400501,"9","6","2"
"100751",400601,"9","1",""
"100751",400801,"9","3","1"
"100751",420101,"9","4","6"
"100751",440401,"9","4","1"
"100751",440701,"9","1","1"
"100751",450601,"9","1",""
"100751",450801,"9","2",""
"100751",500903,"9","1",""
"100751",990000,"9","79","56"
"100751",220101,"10","109","55"
"100751",990000,"10","109","55"
"100760",70101,"2","0","8"
"100760",70601,"2","0","26"
"100760",119999,"2","2","15"
"100760",120403,"2","1","20"
"100760",170605,"2","1","31"
"100760",460102,"2","4","0"
"100760",460201,"2","1",""
"100760",470201,"2","4","0"
"100760",470603,"2","2","0"
"100760",470604,"2","6","0"
"100760",470605,"2","1","0"
"100760",480503,"2","2","1"
"100760",480508,"2","6","1"
"100760",990000,"2","30","102"
"100760",60101,"3","1","3"
"100760",70601,"3","0","1"
"100760",119999,"3","4","14"
"100760",170209,"3","1","0"
"100760",170808,"3","0","1"
"100760",170815,"3","0","1"
"100760",240199,"3","71","59"
"100760",430107,"3","2","0"
"100760",470105,"3","9","2"
"100760",480101,"3","12","4"
"100760",990000,"3","100","85"
"100812",60101,"5","129","130"
"100812",60201,"5","22","42"
"100812",110101,"5","42","27"
"100812",131011,"5","","10"
"100812",131202,"5","","91"
"100812",131204,"5","6","34"
"100812",131305,"5","3","10"
"100812",131311,"5","9","16"
"100812",131314,"5","6","5"
"100812",131316,"5","6","7"
"100812",131317,"5","12","11"
"100812",131320,"5","43","15"
"100812",189999,"5","2","2"
"100812",230101,"5","3","3"
"100812",240102,"5","11","3"
"100812",260101,"5","","1"
"100812",270101,"5","17","8"
"100812",380201,"5","4","1"
"100812",419999,"5","19","4"
"100812",420101,"5","14","33"
"100812",430104,"5","15","7"
"100812",430201,"5","1","1"
"100812",450801,"5","3",""
"100812",451001,"5","","1"
"100812",451101,"5","2","1"
"100812",509999,"5","","2"
"100812",990000,"5","369","465"
"100821",70601,"1","","11"
"100821",120402,"1","6",""
"100821",200401,"1","3",""
"100821",460102,"1","2",""
"100821",470606,"1","7",""
"100821",480303,"1","2",""
"100821",480304,"1","6",""
"100821",480508,"1","10",""
"100821",480703,"1","8",""
"100821",990000,"1","44","11"
"100821",470105,"2","3",""
"100821",470603,"2","2",""
"100821",470604,"2","3",""
"100821",990000,"2","8",""
"100830",60101,"5","23","30"
"100830",60201,"5","14","43"
"100830",60301,"5","24","12"
"100830",60401,"5","8","5"
"100830",60501,"5","1","0"
"100830",61401,"5","14","9"
"100830",61601,"5","2","6"
"100830",90101,"5","5","11"
"100830",110401,"5","19","7"
"100830",131006,"5","0","4"
"100830",131202,"5","2","88"
"100830",131205,"5","12","27"
"100830",131314,"5","5","14"
"100830",170309,"5","1","3"
"100830",181101,"5","7","54"
"100830",230101,"5","3","10"
"100830",240101,"5","24","11"
"100830",260101,"5","9","11"
"100830",270101,"5","5","3"
"100830",400101,"5","9","2"
"100830",420101,"5","4","30"
"100830",430103,"5","10","14"
"100830",450801,"5","7","5"
"100830",451001,"5","6","3"
"100830",451101,"5","1","8"
"100830",451201,"5","0","1"
"100830",500799,"5","2","6"
"100830",990000,"5","217","417"
"100830",60101,"7","29","10"
"100830",110401,"7","1","0"
"100830",130101,"7","0","44"
"100830",130401,"7","0","1"
"100830",131006,"7","0","7"
"100830",131101,"7","1","4"
"100830",131202,"7","2","23"
"100830",131205,"7","2","9"
"100830",131314,"7","1","1"
"100830",420101,"7","2","13"
"100830",430103,"7","3","14"
"100830",440401,"7","13","12"
"100830",451001,"7","13","1"
"100830",990000,"7","67","139"
"100830",131202,"8","0","8"
"100830",990000,"8","0","8"
"100858",10103,"5","15","3"
"100858",10303,"5","6","1"
"100858",20101,"5","4",""
"100858",20201,"5","28","11"
"100858",20209,"5","4",""
"100858",20301,"5","","1"
"100858",20402,"5","8",""
"100858",20403,"5","16","4"
"100858",20408,"5","2",""
"100858",30504,"5","5",""
"100858",30506,"5","18",""
"100858",30601,"5","4","6"
"100858",40201,"5","38","7"
"100858",40401,"5","4","1"
"100858",40501,"5","3","8"
"100858",40601,"5","1","1"
"100858",60201,"5","91","86"
"100858",60301,"5","139","59"
"100858",60401,"5","56","34"
"100858",60501,"5","22","6"
"100858",60705,"5","17","7"
"100858",60901,"5","15","29"
"100858",61401,"5","160","147"
"100858",61601,"5","11","17"
"100858",62001,"5","36","8"
"100858",80102,"5","1","41"
"100858",90401,"5","11","19"
"100858",90701,"5","13","9"
"100858",99999,"5","16","57"
"100858",110101,"5","7","4"
"100858",131005,"5","1","7"
"100858",131006,"5","","3"
"100858",131012,"5","","16"
"100858",131099,"5","","11"
"100858",131201,"5","10","5"
"100858",131202,"5","3","109"
"100858",131204,"5","","72"
"100858",131301,"5","9",""
"100858",131303,"5","","15"
"100858",131305,"5","2","20"
"100858",131306,"5","","2"
"100858",131307,"5","","1"
"100858",131308,"5","","1"
"100858",131309,"5","2",""
"100858",131310,"5","2","3"
"100858",131311,"5","16","22"
"100858",131312,"5","4","5"
"100858",131314,"5","22","27"
"100858",131316,"5","7","10"
"100858",131317,"5","10","10"
"100858",131320,"5","2",""
"100858",140201,"5","61","9"
"100858",140301,"5","2","1"
"100858",140401,"5","105","2"
"100858",140701,"5","15","6"
"100858",140801,"5","49","13"
"100858",140901,"5","33","6"
"100858",141001,"5","154","25"
"100858",141701,"5","20","16"
"100858",141801,"5","11","1"
"100858",141901,"5","80","15"
"100858",142801,"5","","3"
"100858",149999,"5","61","5"
"100858",160501,"5","7","4"
"100858",160901,"5","2","9"
"100858",160905,"5","2","10"
"100858",170310,"5","1","4"
"100858",170899,"5","2","16"
"100858",180103,"5","","7"
"100858",180701,"5","9","8"
"100858",181101,"5","4","45"
"100858",181401,"5","30","67"
"100858",189999,"5","5",""
"100858",190401,"5","1","6"
"100858",190501,"5","1","6"
"100858",190503,"5","","8"
"100858",190599,"5","8","15"
"100858",190601,"5","","26"
"100858",190701,"5","2","26"
"100858",190901,"5","","5"
"100858",230101,"5","13","32"
"100858",231001,"5","23","44"
"100858",260101,"5","14","10"
"100858",260201,"5","","1"
"100858",260402,"5","2",""
"100858",260501,"5","21","16"
"100858",260607,"5","4","4"
"100858",260701,"5","5","12"
"100858",270101,"5","3","7"
"100858",270301,"5","27","12"
"100858",310301,"5","7","5"
"100858",380101,"5","2","2"
"100858",380201,"5","","2"
"100858",400501,"5","6","4"
"100858",400599,"5","","1"
"100858",400601,"5","2","1"
"100858",400703,"5","2",""
"100858",400801,"5","7",""
"100858",400899,"5","4",""
"100858",410101,"5","7","10"
"100858",420101,"5","32","59"
"100858",430102,"5","4","7"
"100858",430107,"5","20","7"
"100858",430199,"5","1","2"
"100858",440401,"5","11","3"
"100858",440701,"5","2","11"
"100858",450201,"5","1","3"
"100858",450401,"5","10","8"
"100858",450601,"5","30","7"
"100858",450701,"5","","1"
"100858",450801,"5","24","26"
"100858",451001,"5","41","22"
"100858",451101,"5","5","3"
"100858",500101,"5","18","30"
"100858",500404,"5","20","2"
"100858",500501,"5","1","6"
"100858",500799,"5","3","2"
"100858",500901,"5","2","2"
"100858",990000,"5","1880","1633"
"100858",10103,"7","12","2"
"100858",10303,"7","27","3"
"100858",20201,"7","4","1"
"100858",20209,"7","","1"
"100858",20402,"7","6",""
"100858",20403,"7","2",""
"100858",20501,"7","","2"
"100858",30502,"7","3","3"
"100858",30601,"7","3",""
