Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIHHTLI	Geo_AITSCE	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21049020600"	"Census Tract 206, Clark County, Kentucky"	"Census Tract 206, Clark County, Kentucky"	"KY"	140	0	"ACSSF"	2004	.	.	.	21	49	.	.	21	20600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3105	508	994	985	469	129	20	0
"21051950100"	"Census Tract 9501, Clay County, Kentucky"	"Census Tract 9501, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	2005	.	.	.	21	51	.	.	21	950100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1324	433	497	235	102	46	0	11
"21051950200"	"Census Tract 9502, Clay County, Kentucky"	"Census Tract 9502, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	2006	.	.	.	21	51	.	.	21	950200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3938	1492	1381	594	289	149	33	0
"21051950300"	"Census Tract 9503, Clay County, Kentucky"	"Census Tract 9503, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	2007	.	.	.	21	51	.	.	21	950300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4813	1282	2026	997	315	148	26	19
"21051950400"	"Census Tract 9504, Clay County, Kentucky"	"Census Tract 9504, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	2008	.	.	.	21	51	.	.	21	950400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2321	904	747	521	49	100	0	0
"21051950500"	"Census Tract 9505, Clay County, Kentucky"	"Census Tract 9505, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	2009	.	.	.	21	51	.	.	21	950500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1832	847	571	335	40	39	0	0
"21051950600"	"Census Tract 9506, Clay County, Kentucky"	"Census Tract 9506, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	2010	.	.	.	21	51	.	.	21	950600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	829	423	239	105	40	22	0	0
"21053970100"	"Census Tract 9701, Clinton County, Kentucky"	"Census Tract 9701, Clinton County, Kentucky"	"KY"	140	0	"ACSSF"	2011	.	.	.	21	53	.	.	21	970100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2094	712	776	371	138	86	11	0
"21053970201"	"Census Tract 9702.01, Clinton County, Kentucky"	"Census Tract 9702.01, Clinton County, Kentucky"	"KY"	140	0	"ACSSF"	2012	.	.	.	21	53	.	.	21	970201	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2440	724	1045	457	127	75	12	0
"21053970202"	"Census Tract 9702.02, Clinton County, Kentucky"	"Census Tract 9702.02, Clinton County, Kentucky"	"KY"	140	0	"ACSSF"	2013	.	.	.	21	53	.	.	21	970202	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2455	820	717	735	68	92	23	0
"21055930100"	"Census Tract 9301, Crittenden County, Kentucky"	"Census Tract 9301, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	2014	.	.	.	21	55	.	.	21	930100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1364	286	509	369	133	50	11	6
"21055930200"	"Census Tract 9302, Crittenden County, Kentucky"	"Census Tract 9302, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	2015	.	.	.	21	55	.	.	21	930200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2999	572	1080	1031	163	70	83	0
"21055930300"	"Census Tract 9303, Crittenden County, Kentucky"	"Census Tract 9303, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	2016	.	.	.	21	55	.	.	21	930300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	981	210	373	267	75	46	0	10
"21055930400"	"Census Tract 9304, Crittenden County, Kentucky"	"Census Tract 9304, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	2017	.	.	.	21	55	.	.	21	930400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1124	279	485	277	56	23	4	0
"21057950100"	"Census Tract 9501, Cumberland County, Kentucky"	"Census Tract 9501, Cumberland County, Kentucky"	"KY"	140	0	"ACSSF"	2018	.	.	.	21	57	.	.	21	950100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2594	782	961	574	174	82	9	12
"21057950200"	"Census Tract 9502, Cumberland County, Kentucky"	"Census Tract 9502, Cumberland County, Kentucky"	"KY"	140	0	"ACSSF"	2019	.	.	.	21	57	.	.	21	950200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2188	517	780	584	173	117	17	0
"21059000100"	"Census Tract 1, Daviess County, Kentucky"	"Census Tract 1, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2020	.	.	.	21	59	.	.	21	100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2332	653	982	673	21	3	0	0
"21059000200"	"Census Tract 2, Daviess County, Kentucky"	"Census Tract 2, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2021	.	.	.	21	59	.	.	21	200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2059	765	855	336	78	25	0	0
"21059000300"	"Census Tract 3, Daviess County, Kentucky"	"Census Tract 3, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2022	.	.	.	21	59	.	.	21	300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1057	215	455	171	104	80	32	0
"21059000400"	"Census Tract 4, Daviess County, Kentucky"	"Census Tract 4, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2023	.	.	.	21	59	.	.	21	400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4876	982	1898	1398	430	125	0	43
"21059000500"	"Census Tract 5, Daviess County, Kentucky"	"Census Tract 5, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2024	.	.	.	21	59	.	.	21	500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1340	311	588	350	63	24	0	4
"21059000600"	"Census Tract 6, Daviess County, Kentucky"	"Census Tract 6, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2025	.	.	.	21	59	.	.	21	600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3669	331	1479	1139	328	275	97	20
"21059000700"	"Census Tract 7, Daviess County, Kentucky"	"Census Tract 7, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2026	.	.	.	21	59	.	.	21	700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3194	205	778	1032	613	430	73	63
"21059000800"	"Census Tract 8, Daviess County, Kentucky"	"Census Tract 8, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2027	.	.	.	21	59	.	.	21	800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3063	444	1095	1026	325	138	10	25
"21059000900"	"Census Tract 9, Daviess County, Kentucky"	"Census Tract 9, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2028	.	.	.	21	59	.	.	21	900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3466	316	1366	1070	297	350	47	20
"21059001000"	"Census Tract 10, Daviess County, Kentucky"	"Census Tract 10, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2029	.	.	.	21	59	.	.	21	1000	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1988	328	737	598	229	68	12	16
"21059001100"	"Census Tract 11, Daviess County, Kentucky"	"Census Tract 11, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2030	.	.	.	21	59	.	.	21	1100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1432	129	378	483	233	178	20	11
"21059001200"	"Census Tract 12, Daviess County, Kentucky"	"Census Tract 12, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2031	.	.	.	21	59	.	.	21	1200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2455	158	806	958	327	157	24	25
"21059001300"	"Census Tract 13, Daviess County, Kentucky"	"Census Tract 13, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2032	.	.	.	21	59	.	.	21	1300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3862	414	1476	1268	497	174	33	0
"21059001401"	"Census Tract 14.01, Daviess County, Kentucky"	"Census Tract 14.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2033	.	.	.	21	59	.	.	21	1401	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3707	389	1298	1147	570	245	16	42
"21059001402"	"Census Tract 14.02, Daviess County, Kentucky"	"Census Tract 14.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2034	.	.	.	21	59	.	.	21	1402	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3317	233	1252	1063	451	212	78	28
"21059001501"	"Census Tract 15.01, Daviess County, Kentucky"	"Census Tract 15.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2035	.	.	.	21	59	.	.	21	1501	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2480	206	1203	776	208	87	0	0
"21059001502"	"Census Tract 15.02, Daviess County, Kentucky"	"Census Tract 15.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2036	.	.	.	21	59	.	.	21	1502	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2442	174	1082	729	231	177	38	11
"21059001601"	"Census Tract 16.01, Daviess County, Kentucky"	"Census Tract 16.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2037	.	.	.	21	59	.	.	21	1601	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2701	75	686	738	701	308	142	51
"21059001602"	"Census Tract 16.02, Daviess County, Kentucky"	"Census Tract 16.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2038	.	.	.	21	59	.	.	21	1602	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2993	376	1375	776	247	172	28	19
"21059001701"	"Census Tract 17.01, Daviess County, Kentucky"	"Census Tract 17.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2039	.	.	.	21	59	.	.	21	1701	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3564	370	1262	1274	469	92	97	0
"21059001702"	"Census Tract 17.02, Daviess County, Kentucky"	"Census Tract 17.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2040	.	.	.	21	59	.	.	21	1702	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2324	129	692	678	461	236	41	87
"21059001703"	"Census Tract 17.03, Daviess County, Kentucky"	"Census Tract 17.03, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2041	.	.	.	21	59	.	.	21	1703	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3044	312	1316	841	264	188	101	22
"21059001800"	"Census Tract 18, Daviess County, Kentucky"	"Census Tract 18, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	2042	.	.	.	21	59	.	.	21	1800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4249	399	2060	972	518	273	26	1
"21061920200"	"Census Tract 9202, Edmonson County, Kentucky"	"Census Tract 9202, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	2043	.	.	.	21	61	.	.	21	920200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3290	589	1609	717	199	131	35	10
"21061920300"	"Census Tract 9203, Edmonson County, Kentucky"	"Census Tract 9203, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	2044	.	.	.	21	61	.	.	21	920300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1013	283	484	189	26	31	0	0
"21061920400"	"Census Tract 9204, Edmonson County, Kentucky"	"Census Tract 9204, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	2045	.	.	.	21	61	.	.	21	920400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4208	848	1778	1026	426	93	34	3
"21061980100"	"Census Tract 9801, Edmonson County, Kentucky"	"Census Tract 9801, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	2046	.	.	.	21	61	.	.	21	980100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	0	0	0	0	0	0	0	0
"21063920100"	"Census Tract 9201, Elliott County, Kentucky"	"Census Tract 9201, Elliott County, Kentucky"	"KY"	140	0	"ACSSF"	2047	.	.	.	21	63	.	.	21	920100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4037	900	1802	1131	87	107	5	5
"21063920200"	"Census Tract 9202, Elliott County, Kentucky"	"Census Tract 9202, Elliott County, Kentucky"	"KY"	140	0	"ACSSF"	2048	.	.	.	21	63	.	.	21	920200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1628	598	468	404	110	36	12	0
"21065920100"	"Census Tract 9201, Estill County, Kentucky"	"Census Tract 9201, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	2049	.	.	.	21	65	.	.	21	920100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1178	319	536	234	52	27	7	3
"21065920200"	"Census Tract 9202, Estill County, Kentucky"	"Census Tract 9202, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	2050	.	.	.	21	65	.	.	21	920200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4276	924	2154	765	210	203	7	13
"21065920300"	"Census Tract 9203, Estill County, Kentucky"	"Census Tract 9203, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	2051	.	.	.	21	65	.	.	21	920300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3718	1053	1675	696	145	99	50	0
"21065920400"	"Census Tract 9204, Estill County, Kentucky"	"Census Tract 9204, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	2052	.	.	.	21	65	.	.	21	920400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1105	380	504	178	9	28	6	0
"21067000101"	"Census Tract 1.01, Fayette County, Kentucky"	"Census Tract 1.01, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2053	.	.	.	21	67	.	.	21	101	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1826	236	388	508	416	165	113	0
"21067000102"	"Census Tract 1.02, Fayette County, Kentucky"	"Census Tract 1.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2054	.	.	.	21	67	.	.	21	102	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1551	254	167	439	326	164	148	53
"21067000200"	"Census Tract 2, Fayette County, Kentucky"	"Census Tract 2, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2055	.	.	.	21	67	.	.	21	200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1975	368	452	604	383	112	21	35
"21067000300"	"Census Tract 3, Fayette County, Kentucky"	"Census Tract 3, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2056	.	.	.	21	67	.	.	21	300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2219	733	644	589	178	75	0	0
"21067000400"	"Census Tract 4, Fayette County, Kentucky"	"Census Tract 4, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2057	.	.	.	21	67	.	.	21	400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	943	248	270	290	112	0	23	0
"21067000500"	"Census Tract 5, Fayette County, Kentucky"	"Census Tract 5, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2058	.	.	.	21	67	.	.	21	500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2578	251	449	485	805	365	109	114
"21067000600"	"Census Tract 6, Fayette County, Kentucky"	"Census Tract 6, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2059	.	.	.	21	67	.	.	21	600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3154	45	184	680	901	654	328	362
"21067000700"	"Census Tract 7, Fayette County, Kentucky"	"Census Tract 7, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2060	.	.	.	21	67	.	.	21	700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1067	73	66	165	374	208	83	98
"21067000801"	"Census Tract 8.01, Fayette County, Kentucky"	"Census Tract 8.01, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2061	.	.	.	21	67	.	.	21	801	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	248	0	4	55	56	67	0	66
"21067000802"	"Census Tract 8.02, Fayette County, Kentucky"	"Census Tract 8.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2062	.	.	.	21	67	.	.	21	802	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	668	53	118	257	107	103	8	22
"21067000900"	"Census Tract 9, Fayette County, Kentucky"	"Census Tract 9, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2063	.	.	.	21	67	.	.	21	900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1305	185	358	237	284	179	39	23
"21067001000"	"Census Tract 10, Fayette County, Kentucky"	"Census Tract 10, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2064	.	.	.	21	67	.	.	21	1000	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	924	165	328	206	145	53	15	12
"21067001100"	"Census Tract 11, Fayette County, Kentucky"	"Census Tract 11, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2065	.	.	.	21	67	.	.	21	1100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3004	798	1187	834	73	75	37	0
"21067001300"	"Census Tract 13, Fayette County, Kentucky"	"Census Tract 13, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2066	.	.	.	21	67	.	.	21	1300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1420	643	398	247	72	54	6	0
"21067001400"	"Census Tract 14, Fayette County, Kentucky"	"Census Tract 14, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2067	.	.	.	21	67	.	.	21	1400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1701	510	562	512	74	34	5	4
"21067001500"	"Census Tract 15, Fayette County, Kentucky"	"Census Tract 15, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2068	.	.	.	21	67	.	.	21	1500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1444	320	638	328	121	33	0	4
"21067001600"	"Census Tract 16, Fayette County, Kentucky"	"Census Tract 16, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2069	.	.	.	21	67	.	.	21	1600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1551	206	462	471	324	63	7	18
"21067001700"	"Census Tract 17, Fayette County, Kentucky"	"Census Tract 17, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2070	.	.	.	21	67	.	.	21	1700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1439	220	205	353	473	133	55	0
"21067001800"	"Census Tract 18, Fayette County, Kentucky"	"Census Tract 18, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2071	.	.	.	21	67	.	.	21	1800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	854	209	110	159	191	98	0	87
"21067001900"	"Census Tract 19, Fayette County, Kentucky"	"Census Tract 19, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2072	.	.	.	21	67	.	.	21	1900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2163	322	596	595	488	127	8	27
"21067002001"	"Census Tract 20.01, Fayette County, Kentucky"	"Census Tract 20.01, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2073	.	.	.	21	67	.	.	21	2001	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3078	1006	1108	604	253	94	13	0
"21067002002"	"Census Tract 20.02, Fayette County, Kentucky"	"Census Tract 20.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2074	.	.	.	21	67	.	.	21	2002	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1551	533	409	342	170	42	0	55
"21067002200"	"Census Tract 22, Fayette County, Kentucky"	"Census Tract 22, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2075	.	.	.	21	67	.	.	21	2200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1406	123	325	368	405	131	28	26
"21067002302"	"Census Tract 23.02, Fayette County, Kentucky"	"Census Tract 23.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2076	.	.	.	21	67	.	.	21	2302	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3758	97	488	650	1212	762	384	165
"21067002303"	"Census Tract 23.03, Fayette County, Kentucky"	"Census Tract 23.03, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2077	.	.	.	21	67	.	.	21	2303	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2807	522	299	530	724	349	262	121
"21067002304"	"Census Tract 23.04, Fayette County, Kentucky"	"Census Tract 23.04, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2078	.	.	.	21	67	.	.	21	2304	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1501	4	96	206	516	244	332	103
"21067002400"	"Census Tract 24, Fayette County, Kentucky"	"Census Tract 24, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2079	.	.	.	21	67	.	.	21	2400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2874	27	142	540	1147	541	230	247
"21067002500"	"Census Tract 25, Fayette County, Kentucky"	"Census Tract 25, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2080	.	.	.	21	67	.	.	21	2500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2299	133	414	659	512	321	96	164
"21067002600"	"Census Tract 26, Fayette County, Kentucky"	"Census Tract 26, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2081	.	.	.	21	67	.	.	21	2600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3615	427	1013	993	629	366	107	80
"21067002700"	"Census Tract 27, Fayette County, Kentucky"	"Census Tract 27, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2082	.	.	.	21	67	.	.	21	2700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2820	154	499	837	640	406	185	99
"21067002800"	"Census Tract 28, Fayette County, Kentucky"	"Census Tract 28, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2083	.	.	.	21	67	.	.	21	2800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2510	101	553	771	600	341	87	57
"21067002900"	"Census Tract 29, Fayette County, Kentucky"	"Census Tract 29, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	2084	.	.	.	21	67	.	.	21	2900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2917	204	726	1047	689	181	34	36
