Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21003920400"	"14000US21003920400"	"Census Tract 9204, Allen County, Kentucky"	"Census Tract 9204, Allen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003983"	""	""	""	""	"21"	"003"	""	""	""	"920400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2805	635	1366	587	150	67	0	0
"21003920500"	"14000US21003920500"	"Census Tract 9205, Allen County, Kentucky"	"Census Tract 9205, Allen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003984"	""	""	""	""	"21"	"003"	""	""	""	"920500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1071	284	411	293	60	23	0	0
"21003920600"	"14000US21003920600"	"Census Tract 9206, Allen County, Kentucky"	"Census Tract 9206, Allen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003985"	""	""	""	""	"21"	"003"	""	""	""	"920600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2322	908	947	379	88	0	0	0
"21005950100"	"14000US21005950100"	"Census Tract 9501, Anderson County, Kentucky"	"Census Tract 9501, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003986"	""	""	""	""	"21"	"005"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4909	599	1927	1575	513	257	19	19
"21005950201"	"14000US21005950201"	"Census Tract 9502.01, Anderson County, Kentucky"	"Census Tract 9502.01, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003987"	""	""	""	""	"21"	"005"	""	""	""	"950201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3575	476	1352	975	391	300	81	0
"21005950202"	"14000US21005950202"	"Census Tract 9502.02, Anderson County, Kentucky"	"Census Tract 9502.02, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003988"	""	""	""	""	"21"	"005"	""	""	""	"950202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2484	259	1018	848	219	89	28	23
"21005950300"	"14000US21005950300"	"Census Tract 9503, Anderson County, Kentucky"	"Census Tract 9503, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003989"	""	""	""	""	"21"	"005"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1411	207	694	265	188	49	8	0
"21005950400"	"14000US21005950400"	"Census Tract 9504, Anderson County, Kentucky"	"Census Tract 9504, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003990"	""	""	""	""	"21"	"005"	""	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1777	275	778	459	154	111	0	0
"21007950100"	"14000US21007950100"	"Census Tract 9501, Ballard County, Kentucky"	"Census Tract 9501, Ballard County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003991"	""	""	""	""	"21"	"007"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3020	583	1264	905	96	153	17	2
"21007950200"	"14000US21007950200"	"Census Tract 9502, Ballard County, Kentucky"	"Census Tract 9502, Ballard County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003992"	""	""	""	""	"21"	"007"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	977	176	377	273	76	58	17	0
"21007950300"	"14000US21007950300"	"Census Tract 9503, Ballard County, Kentucky"	"Census Tract 9503, Ballard County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003993"	""	""	""	""	"21"	"007"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1794	328	726	539	85	95	21	0
"21009950100"	"14000US21009950100"	"Census Tract 9501, Barren County, Kentucky"	"Census Tract 9501, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003994"	""	""	""	""	"21"	"009"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2386	480	801	522	235	193	155	0
"21009950200"	"14000US21009950200"	"Census Tract 9502, Barren County, Kentucky"	"Census Tract 9502, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003995"	""	""	""	""	"21"	"009"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2611	641	1364	378	73	116	25	14
"21009950300"	"14000US21009950300"	"Census Tract 9503, Barren County, Kentucky"	"Census Tract 9503, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003996"	""	""	""	""	"21"	"009"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1784	432	836	274	190	52	0	0
"21009950400"	"14000US21009950400"	"Census Tract 9504, Barren County, Kentucky"	"Census Tract 9504, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003997"	""	""	""	""	"21"	"009"	""	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3600	786	1292	902	340	149	109	22
"21009950500"	"14000US21009950500"	"Census Tract 9505, Barren County, Kentucky"	"Census Tract 9505, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003998"	""	""	""	""	"21"	"009"	""	""	""	"950500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2490	660	756	585	358	116	15	0
"21009950600"	"14000US21009950600"	"Census Tract 9506, Barren County, Kentucky"	"Census Tract 9506, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003999"	""	""	""	""	"21"	"009"	""	""	""	"950600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4088	1195	1539	816	345	160	33	0
"21009950700"	"14000US21009950700"	"Census Tract 9507, Barren County, Kentucky"	"Census Tract 9507, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004000"	""	""	""	""	"21"	"009"	""	""	""	"950700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4260	931	1690	984	390	218	16	31
"21009950800"	"14000US21009950800"	"Census Tract 9508, Barren County, Kentucky"	"Census Tract 9508, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004001"	""	""	""	""	"21"	"009"	""	""	""	"950800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2430	412	1171	616	179	52	0	0
"21009950900"	"14000US21009950900"	"Census Tract 9509, Barren County, Kentucky"	"Census Tract 9509, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004002"	""	""	""	""	"21"	"009"	""	""	""	"950900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2502	486	1054	585	196	121	32	28
"21009951000"	"14000US21009951000"	"Census Tract 9510, Barren County, Kentucky"	"Census Tract 9510, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004003"	""	""	""	""	"21"	"009"	""	""	""	"951000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2372	546	1045	459	231	81	10	0
"21011970100"	"14000US21011970100"	"Census Tract 9701, Bath County, Kentucky"	"Census Tract 9701, Bath County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004004"	""	""	""	""	"21"	"011"	""	""	""	"970100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1392	285	754	226	74	50	0	3
"21011970200"	"14000US21011970200"	"Census Tract 9702, Bath County, Kentucky"	"Census Tract 9702, Bath County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004005"	""	""	""	""	"21"	"011"	""	""	""	"970200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3995	1125	1376	845	418	191	18	22
"21011970300"	"14000US21011970300"	"Census Tract 9703, Bath County, Kentucky"	"Census Tract 9703, Bath County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004006"	""	""	""	""	"21"	"011"	""	""	""	"970300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2464	771	873	556	121	143	0	0
"21013960100"	"14000US21013960100"	"Census Tract 9601, Bell County, Kentucky"	"Census Tract 9601, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004007"	""	""	""	""	"21"	"013"	""	""	""	"960100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1881	716	779	271	55	11	35	14
"21013960200"	"14000US21013960200"	"Census Tract 9602, Bell County, Kentucky"	"Census Tract 9602, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004008"	""	""	""	""	"21"	"013"	""	""	""	"960200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4037	1381	1297	813	283	142	121	0
"21013960300"	"14000US21013960300"	"Census Tract 9603, Bell County, Kentucky"	"Census Tract 9603, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004009"	""	""	""	""	"21"	"013"	""	""	""	"960300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1551	498	462	379	48	111	41	12
"21013960400"	"14000US21013960400"	"Census Tract 9604, Bell County, Kentucky"	"Census Tract 9604, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004010"	""	""	""	""	"21"	"013"	""	""	""	"960400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1251	532	477	192	32	18	0	0
"21013960500"	"14000US21013960500"	"Census Tract 9605, Bell County, Kentucky"	"Census Tract 9605, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004011"	""	""	""	""	"21"	"013"	""	""	""	"960500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1582	796	501	180	95	10	0	0
"21013960600"	"14000US21013960600"	"Census Tract 9606, Bell County, Kentucky"	"Census Tract 9606, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004012"	""	""	""	""	"21"	"013"	""	""	""	"960600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3087	811	1169	791	99	169	35	13
"21013960700"	"14000US21013960700"	"Census Tract 9607, Bell County, Kentucky"	"Census Tract 9607, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004013"	""	""	""	""	"21"	"013"	""	""	""	"960700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1884	501	459	499	220	130	53	22
"21013960800"	"14000US21013960800"	"Census Tract 9608, Bell County, Kentucky"	"Census Tract 9608, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004014"	""	""	""	""	"21"	"013"	""	""	""	"960800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2285	927	838	312	83	78	31	16
"21013961100"	"14000US21013961100"	"Census Tract 9611, Bell County, Kentucky"	"Census Tract 9611, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004015"	""	""	""	""	"21"	"013"	""	""	""	"961100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2158	544	840	525	56	142	0	51
"21015070100"	"14000US21015070100"	"Census Tract 701, Boone County, Kentucky"	"Census Tract 701, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004016"	""	""	""	""	"21"	"015"	""	""	""	"070100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4641	1008	1954	1239	233	188	0	19
"21015070200"	"14000US21015070200"	"Census Tract 702, Boone County, Kentucky"	"Census Tract 702, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004017"	""	""	""	""	"21"	"015"	""	""	""	"070200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4125	532	1994	1153	324	93	29	0
"21015070301"	"14000US21015070301"	"Census Tract 703.01, Boone County, Kentucky"	"Census Tract 703.01, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004018"	""	""	""	""	"21"	"015"	""	""	""	"070301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2784	673	1227	667	186	19	0	12
"21015070305"	"14000US21015070305"	"Census Tract 703.05, Boone County, Kentucky"	"Census Tract 703.05, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004019"	""	""	""	""	"21"	"015"	""	""	""	"070305"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3794	185	891	1264	972	389	77	16
"21015070307"	"14000US21015070307"	"Census Tract 703.07, Boone County, Kentucky"	"Census Tract 703.07, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004020"	""	""	""	""	"21"	"015"	""	""	""	"070307"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6404	343	1598	2080	1546	671	111	55
"21015070308"	"14000US21015070308"	"Census Tract 703.08, Boone County, Kentucky"	"Census Tract 703.08, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004021"	""	""	""	""	"21"	"015"	""	""	""	"070308"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5640	327	1544	1962	1347	377	73	10
"21015070309"	"14000US21015070309"	"Census Tract 703.09, Boone County, Kentucky"	"Census Tract 703.09, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004022"	""	""	""	""	"21"	"015"	""	""	""	"070309"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3607	201	822	1147	903	412	38	84
"21015070311"	"14000US21015070311"	"Census Tract 703.11, Boone County, Kentucky"	"Census Tract 703.11, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004023"	""	""	""	""	"21"	"015"	""	""	""	"070311"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1971	563	710	439	181	72	0	6
"21015070312"	"14000US21015070312"	"Census Tract 703.12, Boone County, Kentucky"	"Census Tract 703.12, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004024"	""	""	""	""	"21"	"015"	""	""	""	"070312"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1947	140	841	609	220	95	42	0
"21015070313"	"14000US21015070313"	"Census Tract 703.13, Boone County, Kentucky"	"Census Tract 703.13, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004025"	""	""	""	""	"21"	"015"	""	""	""	"070313"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2185	162	549	922	418	104	30	0
"21015070314"	"14000US21015070314"	"Census Tract 703.14, Boone County, Kentucky"	"Census Tract 703.14, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004026"	""	""	""	""	"21"	"015"	""	""	""	"070314"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3065	187	680	938	873	325	14	48
"21015070401"	"14000US21015070401"	"Census Tract 704.01, Boone County, Kentucky"	"Census Tract 704.01, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004027"	""	""	""	""	"21"	"015"	""	""	""	"070401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4890	439	780	1621	1274	538	189	49
"21015070402"	"14000US21015070402"	"Census Tract 704.02, Boone County, Kentucky"	"Census Tract 704.02, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004028"	""	""	""	""	"21"	"015"	""	""	""	"070402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5089	455	1619	1582	961	394	61	17
"21015070502"	"14000US21015070502"	"Census Tract 705.02, Boone County, Kentucky"	"Census Tract 705.02, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004029"	""	""	""	""	"21"	"015"	""	""	""	"070502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3191	517	1160	718	579	189	28	0
"21015070503"	"14000US21015070503"	"Census Tract 705.03, Boone County, Kentucky"	"Census Tract 705.03, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004030"	""	""	""	""	"21"	"015"	""	""	""	"070503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4108	298	1494	1577	534	187	18	0
"21015070504"	"14000US21015070504"	"Census Tract 705.04, Boone County, Kentucky"	"Census Tract 705.04, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004031"	""	""	""	""	"21"	"015"	""	""	""	"070504"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4534	131	1518	1492	998	238	56	101
"21015070601"	"14000US21015070601"	"Census Tract 706.01, Boone County, Kentucky"	"Census Tract 706.01, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004032"	""	""	""	""	"21"	"015"	""	""	""	"070601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1599	169	612	391	263	135	29	0
"21015070604"	"14000US21015070604"	"Census Tract 706.04, Boone County, Kentucky"	"Census Tract 706.04, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004033"	""	""	""	""	"21"	"015"	""	""	""	"070604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1949	217	788	526	228	126	64	0
"21015070605"	"14000US21015070605"	"Census Tract 706.05, Boone County, Kentucky"	"Census Tract 706.05, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004034"	""	""	""	""	"21"	"015"	""	""	""	"070605"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3276	124	583	1040	1013	454	43	19
