Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21177960400"	"14000US21177960400"	"Census Tract 9604"	"Census Tract 9604, Muhlenberg County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002703"	""	""	""	""	"21"	"177"	""	""	""	"960400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3652	696	1722	849	308	69	8	0
"21177960500"	"14000US21177960500"	"Census Tract 9605"	"Census Tract 9605, Muhlenberg County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002704"	""	""	""	""	"21"	"177"	""	""	""	"960500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2379	324	1004	652	259	116	24	0
"21177960600"	"14000US21177960600"	"Census Tract 9606"	"Census Tract 9606, Muhlenberg County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002705"	""	""	""	""	"21"	"177"	""	""	""	"960600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2089	304	830	618	173	124	21	19
"21177960700"	"14000US21177960700"	"Census Tract 9607"	"Census Tract 9607, Muhlenberg County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002706"	""	""	""	""	"21"	"177"	""	""	""	"960700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2537	449	1359	570	78	68	13	0
"21177960800"	"14000US21177960800"	"Census Tract 9608"	"Census Tract 9608, Muhlenberg County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002707"	""	""	""	""	"21"	"177"	""	""	""	"960800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1481	188	652	463	97	72	9	0
"21177960900"	"14000US21177960900"	"Census Tract 9609"	"Census Tract 9609, Muhlenberg County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002708"	""	""	""	""	"21"	"177"	""	""	""	"960900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1080	157	420	363	66	74	0	0
"21179930100"	"14000US21179930100"	"Census Tract 9301"	"Census Tract 9301, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002709"	""	""	""	""	"21"	"179"	""	""	""	"930100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2550	392	1272	625	170	69	10	12
"21179930200"	"14000US21179930200"	"Census Tract 9302"	"Census Tract 9302, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002710"	""	""	""	""	"21"	"179"	""	""	""	"930200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5243	467	1991	1761	644	304	28	48
"21179930301"	"14000US21179930301"	"Census Tract 9303.01"	"Census Tract 9303.01, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002711"	""	""	""	""	"21"	"179"	""	""	""	"930301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3505	477	1113	1093	399	279	133	11
"21179930302"	"14000US21179930302"	"Census Tract 9303.02"	"Census Tract 9303.02, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002712"	""	""	""	""	"21"	"179"	""	""	""	"930302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5853	415	2009	2604	416	264	73	72
