Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21003920500"	"14000US21003920500"	"Census Tract 9205, Allen County, Kentucky"	"Census Tract 9205, Allen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001804"	""	""	""	""	"21"	"003"	""	""	""	"920500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1036	298	471	192	45	11	15	4
"21003920600"	"14000US21003920600"	"Census Tract 9206, Allen County, Kentucky"	"Census Tract 9206, Allen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001805"	""	""	""	""	"21"	"003"	""	""	""	"920600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2044	477	785	585	136	43	18	0
"21005950100"	"14000US21005950100"	"Census Tract 9501, Anderson County, Kentucky"	"Census Tract 9501, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001806"	""	""	""	""	"21"	"005"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5760	662	2149	1875	727	269	63	15
"21005950201"	"14000US21005950201"	"Census Tract 9502.01, Anderson County, Kentucky"	"Census Tract 9502.01, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001807"	""	""	""	""	"21"	"005"	""	""	""	"950201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3441	350	1397	967	473	216	38	0
"21005950202"	"14000US21005950202"	"Census Tract 9502.02, Anderson County, Kentucky"	"Census Tract 9502.02, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001808"	""	""	""	""	"21"	"005"	""	""	""	"950202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2589	345	757	884	372	187	10	34
"21005950300"	"14000US21005950300"	"Census Tract 9503, Anderson County, Kentucky"	"Census Tract 9503, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001809"	""	""	""	""	"21"	"005"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1611	208	648	420	232	59	34	10
"21005950400"	"14000US21005950400"	"Census Tract 9504, Anderson County, Kentucky"	"Census Tract 9504, Anderson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001810"	""	""	""	""	"21"	"005"	""	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1695	212	695	501	170	96	16	5
"21007950100"	"14000US21007950100"	"Census Tract 9501, Ballard County, Kentucky"	"Census Tract 9501, Ballard County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001811"	""	""	""	""	"21"	"007"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3239	418	1227	1151	255	149	38	1
"21007950200"	"14000US21007950200"	"Census Tract 9502, Ballard County, Kentucky"	"Census Tract 9502, Ballard County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001812"	""	""	""	""	"21"	"007"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	928	127	358	275	87	60	19	2
"21007950300"	"14000US21007950300"	"Census Tract 9503, Ballard County, Kentucky"	"Census Tract 9503, Ballard County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001813"	""	""	""	""	"21"	"007"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1543	294	505	552	121	56	0	15
"21009950100"	"14000US21009950100"	"Census Tract 9501, Barren County, Kentucky"	"Census Tract 9501, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001814"	""	""	""	""	"21"	"009"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2303	257	818	765	185	185	75	18
"21009950200"	"14000US21009950200"	"Census Tract 9502, Barren County, Kentucky"	"Census Tract 9502, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001815"	""	""	""	""	"21"	"009"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2505	347	1132	588	217	172	38	11
"21009950300"	"14000US21009950300"	"Census Tract 9503, Barren County, Kentucky"	"Census Tract 9503, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001816"	""	""	""	""	"21"	"009"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2143	459	860	522	239	47	13	3
"21009950400"	"14000US21009950400"	"Census Tract 9504, Barren County, Kentucky"	"Census Tract 9504, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001817"	""	""	""	""	"21"	"009"	""	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3778	877	1469	894	326	106	92	14
"21009950500"	"14000US21009950500"	"Census Tract 9505, Barren County, Kentucky"	"Census Tract 9505, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001818"	""	""	""	""	"21"	"009"	""	""	""	"950500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2947	455	1156	805	275	225	10	21
"21009950600"	"14000US21009950600"	"Census Tract 9506, Barren County, Kentucky"	"Census Tract 9506, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001819"	""	""	""	""	"21"	"009"	""	""	""	"950600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4268	952	1677	1197	366	66	10	0
"21009950700"	"14000US21009950700"	"Census Tract 9507, Barren County, Kentucky"	"Census Tract 9507, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001820"	""	""	""	""	"21"	"009"	""	""	""	"950700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4140	521	1580	887	762	299	91	0
"21009950800"	"14000US21009950800"	"Census Tract 9508, Barren County, Kentucky"	"Census Tract 9508, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001821"	""	""	""	""	"21"	"009"	""	""	""	"950800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2424	433	1154	588	210	25	14	0
"21009950900"	"14000US21009950900"	"Census Tract 9509, Barren County, Kentucky"	"Census Tract 9509, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001822"	""	""	""	""	"21"	"009"	""	""	""	"950900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2594	455	1218	592	181	122	19	7
"21009951000"	"14000US21009951000"	"Census Tract 9510, Barren County, Kentucky"	"Census Tract 9510, Barren County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001823"	""	""	""	""	"21"	"009"	""	""	""	"951000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2429	506	896	675	143	176	24	9
"21011970100"	"14000US21011970100"	"Census Tract 9701, Bath County, Kentucky"	"Census Tract 9701, Bath County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001824"	""	""	""	""	"21"	"011"	""	""	""	"970100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1300	432	476	266	79	23	24	0
"21011970200"	"14000US21011970200"	"Census Tract 9702, Bath County, Kentucky"	"Census Tract 9702, Bath County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001825"	""	""	""	""	"21"	"011"	""	""	""	"970200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4308	849	1723	1151	430	96	44	15
"21011970300"	"14000US21011970300"	"Census Tract 9703, Bath County, Kentucky"	"Census Tract 9703, Bath County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001826"	""	""	""	""	"21"	"011"	""	""	""	"970300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2508	666	1068	537	127	62	35	13
"21013960100"	"14000US21013960100"	"Census Tract 9601, Bell County, Kentucky"	"Census Tract 9601, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001827"	""	""	""	""	"21"	"013"	""	""	""	"960100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1672	753	545	332	31	0	11	0
"21013960200"	"14000US21013960200"	"Census Tract 9602, Bell County, Kentucky"	"Census Tract 9602, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001828"	""	""	""	""	"21"	"013"	""	""	""	"960200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3202	1012	1207	716	111	135	14	7
"21013960300"	"14000US21013960300"	"Census Tract 9603, Bell County, Kentucky"	"Census Tract 9603, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001829"	""	""	""	""	"21"	"013"	""	""	""	"960300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1779	507	646	375	78	134	27	12
"21013960400"	"14000US21013960400"	"Census Tract 9604, Bell County, Kentucky"	"Census Tract 9604, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001830"	""	""	""	""	"21"	"013"	""	""	""	"960400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1334	417	603	181	90	43	0	0
"21013960500"	"14000US21013960500"	"Census Tract 9605, Bell County, Kentucky"	"Census Tract 9605, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001831"	""	""	""	""	"21"	"013"	""	""	""	"960500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1545	430	454	474	143	39	0	5
"21013960600"	"14000US21013960600"	"Census Tract 9606, Bell County, Kentucky"	"Census Tract 9606, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001832"	""	""	""	""	"21"	"013"	""	""	""	"960600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2994	1159	1085	610	57	83	0	0
"21013960700"	"14000US21013960700"	"Census Tract 9607, Bell County, Kentucky"	"Census Tract 9607, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001833"	""	""	""	""	"21"	"013"	""	""	""	"960700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1894	593	537	310	251	133	70	0
"21013960800"	"14000US21013960800"	"Census Tract 9608, Bell County, Kentucky"	"Census Tract 9608, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001834"	""	""	""	""	"21"	"013"	""	""	""	"960800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2503	703	881	671	115	68	35	30
"21013961100"	"14000US21013961100"	"Census Tract 9611, Bell County, Kentucky"	"Census Tract 9611, Bell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001835"	""	""	""	""	"21"	"013"	""	""	""	"961100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2432	771	987	595	21	39	6	13
"21015070100"	"14000US21015070100"	"Census Tract 701, Boone County, Kentucky"	"Census Tract 701, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001836"	""	""	""	""	"21"	"015"	""	""	""	"070100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4741	892	1612	1552	614	44	13	14
"21015070200"	"14000US21015070200"	"Census Tract 702, Boone County, Kentucky"	"Census Tract 702, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001837"	""	""	""	""	"21"	"015"	""	""	""	"070200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4565	616	1613	1586	441	273	36	0
"21015070301"	"14000US21015070301"	"Census Tract 703.01, Boone County, Kentucky"	"Census Tract 703.01, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001838"	""	""	""	""	"21"	"015"	""	""	""	"070301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2973	740	930	952	254	97	0	0
"21015070305"	"14000US21015070305"	"Census Tract 703.05, Boone County, Kentucky"	"Census Tract 703.05, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001839"	""	""	""	""	"21"	"015"	""	""	""	"070305"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4185	276	1196	1576	761	233	66	77
"21015070307"	"14000US21015070307"	"Census Tract 703.07, Boone County, Kentucky"	"Census Tract 703.07, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001840"	""	""	""	""	"21"	"015"	""	""	""	"070307"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7382	309	1412	2888	1809	706	215	43
"21015070308"	"14000US21015070308"	"Census Tract 703.08, Boone County, Kentucky"	"Census Tract 703.08, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001841"	""	""	""	""	"21"	"015"	""	""	""	"070308"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8209	205	1878	3252	1627	849	228	170
"21015070309"	"14000US21015070309"	"Census Tract 703.09, Boone County, Kentucky"	"Census Tract 703.09, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001842"	""	""	""	""	"21"	"015"	""	""	""	"070309"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3918	128	662	1497	949	585	79	18
"21015070311"	"14000US21015070311"	"Census Tract 703.11, Boone County, Kentucky"	"Census Tract 703.11, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001843"	""	""	""	""	"21"	"015"	""	""	""	"070311"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1899	222	835	636	136	63	7	0
"21015070312"	"14000US21015070312"	"Census Tract 703.12, Boone County, Kentucky"	"Census Tract 703.12, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001844"	""	""	""	""	"21"	"015"	""	""	""	"070312"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2185	140	591	946	331	147	8	22
"21015070313"	"14000US21015070313"	"Census Tract 703.13, Boone County, Kentucky"	"Census Tract 703.13, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001845"	""	""	""	""	"21"	"015"	""	""	""	"070313"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2179	165	515	825	397	257	8	12
"21015070314"	"14000US21015070314"	"Census Tract 703.14, Boone County, Kentucky"	"Census Tract 703.14, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001846"	""	""	""	""	"21"	"015"	""	""	""	"070314"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3198	167	801	1175	672	319	57	7
"21015070401"	"14000US21015070401"	"Census Tract 704.01, Boone County, Kentucky"	"Census Tract 704.01, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001847"	""	""	""	""	"21"	"015"	""	""	""	"070401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6038	102	1172	1600	2024	825	179	136
"21015070402"	"14000US21015070402"	"Census Tract 704.02, Boone County, Kentucky"	"Census Tract 704.02, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001848"	""	""	""	""	"21"	"015"	""	""	""	"070402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5699	270	1475	2336	1045	475	98	0
"21015070502"	"14000US21015070502"	"Census Tract 705.02, Boone County, Kentucky"	"Census Tract 705.02, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001849"	""	""	""	""	"21"	"015"	""	""	""	"070502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3176	338	1100	1003	539	138	58	0
"21015070503"	"14000US21015070503"	"Census Tract 705.03, Boone County, Kentucky"	"Census Tract 705.03, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001850"	""	""	""	""	"21"	"015"	""	""	""	"070503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4264	222	1485	1170	1026	298	32	31
"21015070504"	"14000US21015070504"	"Census Tract 705.04, Boone County, Kentucky"	"Census Tract 705.04, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001851"	""	""	""	""	"21"	"015"	""	""	""	"070504"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4967	410	1607	1673	737	430	67	43
"21015070601"	"14000US21015070601"	"Census Tract 706.01, Boone County, Kentucky"	"Census Tract 706.01, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001852"	""	""	""	""	"21"	"015"	""	""	""	"070601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1893	131	577	470	513	116	41	45
"21015070604"	"14000US21015070604"	"Census Tract 706.04, Boone County, Kentucky"	"Census Tract 706.04, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001853"	""	""	""	""	"21"	"015"	""	""	""	"070604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2099	220	828	589	227	168	52	15
"21015070605"	"14000US21015070605"	"Census Tract 706.05, Boone County, Kentucky"	"Census Tract 706.05, Boone County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0001854"	""	""	""	""	"21"	"015"	""	""	""	"070605"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4302	229	700	954	1390	714	243	72
