tr2010gj,tr2010ge,tr2020gj,tr2020ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G2100650920300,21065920300,G2100650920302,21065920302,0.7544340502,0.6749723145,0.6725900682,0.6634114583,0.6728971963,0.6768318509,0.6431226766,0.7642585551
G2100650920400,21065920400,G2100650920400,21065920400,1,1,1,1,1,1,1,1
G2100670000101,21067000101,G2100670000101,21067000101,1,1,1,1,1,1,1,1
G2100670000102,21067000102,G2100670000102,21067000102,1,1,1,1,1,1,1,1
G2100670000200,21067000200,G2100670000200,21067000200,1,1,1,1,1,1,1,1
G2100670000300,21067000300,G2100670000300,21067000300,1,1,1,1,1,1,1,1
G2100670000400,21067000400,G2100670000400,21067000400,1,1,1,1,1,1,1,1
G2100670000500,21067000500,G2100670000500,21067000500,1,1,1,1,1,1,1,1
G2100670000600,21067000600,G2100670000600,21067000600,1,1,1,1,1,1,1,1
G2100670000700,21067000700,G2100670000700,21067000700,1,1,1,1,1,1,1,1
G2100670000801,21067000801,G2100670000801,21067000801,1,1,1,1,1,1,1,1
G2100670000802,21067000802,G2100670000802,21067000802,1,1,1,1,1,1,1,1
G2100670000900,21067000900,G2100670000900,21067000900,1,1,1,1,1,1,1,1
G2100670001000,21067001000,G2100670001000,21067001000,1,1,1,1,1,1,1,1
G2100670001100,21067001100,G2100670001100,21067001100,1,1,1,1,1,1,1,1
G2100670001300,21067001300,G2100670001300,21067001300,1,1,1,1,1,1,1,1
G2100670001400,21067001400,G2100670001400,21067001400,1,1,1,1,1,1,1,1
G2100670001500,21067001500,G2100670001500,21067001500,1,1,1,1,1,1,1,1
G2100670001600,21067001600,G2100670001600,21067001600,1,1,1,1,1,1,1,1
G2100670001700,21067001700,G2100670001700,21067001700,1,1,1,1,1,1,1,1
G2100670001800,21067001800,G2100670001800,21067001800,1,1,1,1,1,1,1,1
G2100670001900,21067001900,G2100670001900,21067001900,1,1,1,1,1,1,1,1
G2100670002001,21067002001,G2100670002001,21067002001,1,1,1,1,1,1,1,1
G2100670002002,21067002002,G2100670002002,21067002002,1,1,1,1,1,1,1,1
G2100670002200,21067002200,G2100670002200,21067002200,1,1,1,1,1,1,1,1
G2100670002302,21067002302,G2100670002302,21067002302,1,1,1,1,1,1,1,1
G2100670002303,21067002303,G2100670002303,21067002303,1,1,1,1,1,1,1,1
G2100670002304,21067002304,G2100670002304,21067002304,1,1,1,1,1,1,1,1
G2100670002400,21067002400,G2100670002400,21067002400,1,1,1,1,1,1,1,1
G2100670002500,21067002500,G2100670002500,21067002500,1,1,1,1,1,1,1,1
G2100670002600,21067002600,G2100670002600,21067002600,1,1,1,1,1,1,1,1
G2100670002700,21067002700,G2100670002700,21067002700,1,1,1,1,1,1,1,1
G2100670002800,21067002800,G2100670002800,21067002800,1,1,1,1,1,1,1,1
G2100670002900,21067002900,G2100670002900,21067002900,1,1,1,1,1,1,1,1
G2100670003000,21067003000,G2100670003000,21067003000,1,1,1,1,1,1,1,1
G2100670003101,21067003101,G2100670003101,21067003101,1,1,1,1,1,1,1,1
G2100670003102,21067003102,G2100670003102,21067003102,1,1,1,1,1,1,1,1
G2100670003201,21067003201,G2100670003201,21067003201,1,1,1,1,1,1,1,1
G2100670003202,21067003202,G2100670003202,21067003202,0.9999540975,1,1,1,1,1,1,1
G2100670003202,21067003202,G2100670003300,21067003300,0.0000459025,0,0,0,0,0,0,0
G2100670003300,21067003300,G2100670003300,21067003300,1,1,1,1,1,1,1,1
G2100670003402,21067003402,G2100670003402,21067003402,1,1,1,1,1,1,1,1
G2100670003404,21067003404,G2100670003404,21067003404,1,1,1,1,1,1,1,1
G2100670003405,21067003405,G2100670003405,21067003405,1,1,1,1,1,1,1,1
G2100670003406,21067003406,G2100670003406,21067003406,1,1,1,1,1,1,1,1
G2100670003407,21067003407,G2100670003407,21067003407,1,1,1,1,1,1,1,1
G2100670003501,21067003501,G2100670003501,21067003501,1,1,1,1,1,1,1,1
G2100670003503,21067003503,G2100670003503,21067003503,1,1,1,1,1,1,1,1
G2100670003504,21067003504,G2100670003503,21067003503,0.0014338762,0,0,0,0,0,0,0
G2100670003504,21067003504,G2100670003504,21067003504,0.9985661238,1,1,1,1,1,1,1
G2100670003600,21067003600,G2100670003600,21067003600,1,1,1,1,1,1,1,1
G2100670003701,21067003701,G2100670003701,21067003701,1,1,1,1,1,1,1,1
G2100670003702,21067003702,G2100670003702,21067003702,1,1,1,1,1,1,1,1
G2100670003703,21067003703,G2100670003703,21067003703,1,1,1,1,1,1,1,1
G2100670003704,21067003704,G2100670003704,21067003704,1,1,1,1,1,1,1,1
G2100670003802,21067003802,G2100670003802,21067003802,0.9997805679,1,1,1,1,1,1,1
G2100670003802,21067003802,G2100670003918,21067003918,0.0002194321,0,0,0,0,0,0,0
G2100670003803,21067003803,G2100670003803,21067003803,0.9997949011,1,1,1,1,1,1,1
G2100670003803,21067003803,G2100670003804,21067003804,0.0002050989,0,0,0,0,0,0,0
G2100670003804,21067003804,G2100670003803,21067003803,0.0015968226,0,0,0,0,0,0,0
G2100670003804,21067003804,G2100670003804,21067003804,0.9984031774,1,1,1,1,1,1,1
G2100670003906,21067003906,G2100670003906,21067003906,1,1,1,1,1,1,1,1
G2100670003908,21067003908,G2100670003908,21067003908,1,1,1,1,1,1,1,1
G2100670003909,21067003909,G2100670003909,21067003909,1,1,1,1,1,1,1,1
G2100670003910,21067003910,G2100670003910,21067003910,1,1,1,1,1,1,1,1
G2100670003911,21067003911,G2100670003911,21067003911,1,1,1,1,1,1,1,1
G2100670003912,21067003912,G2100670003912,21067003912,1,1,1,1,1,1,1,1
G2100670003913,21067003913,G2100670003913,21067003913,1,1,1,1,1,1,1,1
G2100670003914,21067003914,G2100670003914,21067003914,1,1,1,1,1,1,1,1
G2100670003915,21067003915,G2100670003915,21067003915,1,1,1,1,1,1,1,1
G2100670003916,21067003916,G2100670003916,21067003916,1,1,1,1,1,1,1,1
G2100670003917,21067003917,G2100670003917,21067003917,1,1,1,1,1,1,1,1
G2100670003918,21067003918,G2100670003913,21067003913,0.0000101589,0,0,0,0,0,0,0
G2100670003918,21067003918,G2100670003918,21067003918,0.9999898411,1,1,1,1,1,1,1
G2100670004001,21067004001,G2100670004001,21067004001,1,1,1,1,1,1,1,1
G2100670004003,21067004003,G2100670004003,21067004003,1,1,1,1,1,1,1,1
G2100670004005,21067004005,G2100670004005,21067004005,0.9614132813,0.9052631579,0.903064861,0.892173913,0.9060693642,0.9042253521,0.8964401294,0.9864864865
G2100670004005,21067004005,G2100670004006,21067004006,0.0385867187,0.0947368421,0.096935139,0.107826087,0.0939306358,0.0957746479,0.1035598706,0.0135135135
G2100670004006,21067004006,G2100670004006,21067004006,1,1,1,1,1,1,1,1
G2100670004007,21067004007,G2100670004007,21067004007,1,1,1,1,1,1,1,1
G2100670004103,21067004103,G2100670004103,21067004103,1,1,1,1,1,1,1,1
G2100670004104,21067004104,G2100670004104,21067004104,1,1,1,1,1,1,1,1
G2100670004105,21067004105,G2100670004105,21067004105,1,1,1,1,1,1,1,1
G2100670004106,21067004106,G2100670004106,21067004106,1,1,1,1,1,1,1,1
G2100670004107,21067004107,G2100670004105,21067004105,0,0,0,0,0,0,0,0
G2100670004107,21067004107,G2100670004106,21067004106,0,0,0,0,0,0,0,0
G2100670004107,21067004107,G2100670004107,21067004107,1,1,1,1,1,1,1,1
G2100670004204,21067004204,G2100670004204,21067004204,1,1,1,1,1,1,1,1
G2100670004205,21067004205,G2100670004205,21067004205,1,1,1,1,1,1,1,1
G2100670004207,21067004207,G2100670004207,21067004207,1,1,1,1,1,1,1,1
G2100670004208,21067004208,G2100670003600,21067003600,0.0001399735,0,0,0,0,0,0,0
G2100670004208,21067004208,G2100670004208,21067004208,0.9998600265,1,1,1,1,1,1,1
G2100670004209,21067004209,G2100670004209,21067004209,1,1,1,1,1,1,1,1
G2100670004210,21067004210,G2100670004210,21067004210,1,1,1,1,1,1,1,1
G2100690920100,21069920100,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G2100690920200,21069920200,G2100690920200,21069920200,0.9843257356,0.9900672861,0.9897246198,0.9888641425,0.9894736842,0.9905787349,0.9883608147,0.9933110368
G2100690920200,21069920200,G2100690920300,21069920300,0.0156742644,0.0099327139,0.0102753802,0.0111358575,0.0105263158,0.0094212651,0.0116391853,0.0066889632
G2100690920300,21069920300,G2100690920300,21069920300,1,1,1,1,1,1,1,1
G2100690920400,21069920400,G2100690920100,21069920100,0.0004186238,0,0,0,0,0,0,0
G2100690920400,21069920400,G2100690920400,21069920400,0.9995813762,1,1,1,1,1,1,1
G2100710920100,21071920100,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G2100710920100,21071920100,G2100710921001,21071921001,0,0,0,0,0,0,0,0
G2100710920200,21071920200,G2100710920100,21071920100,0.0000631524,0,0,0,0,0,0,0
G2100710920200,21071920200,G2100710920200,21071920200,0.9999368476,1,1,1,1,1,1,1
G2100710920300,21071920300,G2100710920301,21071920301,0.4565535033,0.5140032949,0.5180916644,0.5138987883,0.5270684372,0.5274163569,0.5033692722,0.6012658228
G2100710920300,21071920300,G2100710920302,21071920302,0.5418521231,0.4859967051,0.4819083356,0.4861012117,0.4729315628,0.4725836431,0.4966307278,0.3987341772
G2100710920300,21071920300,G2100710920401,21071920401,0.000596788,0,0,0,0,0,0,0
G2100710920300,21071920300,G2100710920402,21071920402,0.0009975856,0,0,0,0,0,0,0
G2100710920400,21071920400,G2100710920302,21071920302,0.0000475877,0,0,0,0,0,0,0
G2100710920400,21071920400,G2100710920401,21071920401,0.6259834843,0.5966266452,0.5826445429,0.6013120547,0.5788809032,0.5845944537,0.5764736354,0.5867578162
G2100710920400,21071920400,G2100710920402,21071920402,0.3651711788,0.4008611852,0.4152841991,0.3965392934,0.4191102123,0.4132922535,0.4211221122,0.4125269978
G2100710920400,21071920400,G2100710920801,21071920801,0.0087977492,0.0025121696,0.002071258,0.0021486518,0.0020088844,0.0021132928,0.0024042523,0.000715186
G2100710920500,21071920500,G2100710920500,21071920500,1,1,1,1,1,1,1,1
G2100710920600,21071920600,G2100710920600,21071920600,1,1,1,1,1,1,1,1
G2100710920700,21071920700,G2100710920700,21071920700,1,1,1,1,1,1,1,1
G2100710920800,21071920800,G2100710920801,21071920801,0.4444751579,0.5398311307,0.5488757396,0.5318181818,0.5550111359,0.5622775801,0.5466337245,0.5766773163
G2100710920800,21071920800,G2100710920802,21071920802,0.5553661881,0.4601688693,0.4511242604,0.4681818182,0.4449888641,0.4377224199,0.4533662755,0.4233226837
G2100710920800,21071920800,G2100710920900,21071920900,0.000158654,0,0,0,0,0,0,0
G2100710920900,21071920900,G2100710920900,21071920900,1,1,1,1,1,1,1,1
G2100710921000,21071921000,G2100710920100,21071920100,0,0,0,0,0,0,0,0
G2100710921000,21071921000,G2100710921001,21071921001,0.5179498526,0.5385572139,0.5443933498,0.515166105,0.530758715,0.5286859963,0.4992860543,0.6109090909
G2100710921000,21071921000,G2100710921002,21071921002,0.4820501474,0.4614427861,0.4556066502,0.484833895,0.469241285,0.4713140037,0.5007139457,0.3890909091
G2100730070100,21073070100,G2100730070101,21073070101,0.2977739518,0.47364943,0.4785958904,0.4514355528,0.4844814534,0.4662475182,0.4914021164,0.4752212389
G2100730070100,21073070100,G2100730070102,21073070102,0.7022260482,0.52635057,0.5214041096,0.5485644472,0.5155185466,0.5337524818,0.5085978836,0.5247787611
G2100730070401,21073070401,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G2100730070401,21073070401,G2100730071101,21073071101,0,0,0,0,0,0,0,0
G2100730070402,21073070402,G2100730070403,21073070403,0.1266826703,0.2955874535,0.2774927504,0.3086330935,0.2509130752,0.2431818182,0.2903487429,0.2186046512
G2100730070402,21073070402,G2100730070404,21073070404,0.6085703884,0.4332801701,0.443006915,0.435971223,0.4474068663,0.461038961,0.5360908354,0.3747508306
G2100730070402,21073070402,G2100730070405,21073070405,0.2647469413,0.2711323764,0.2795003346,0.2553956835,0.3016800584,0.2957792208,0.1735604217,0.4066445183
G2100730070500,21073070500,G2100730070401,21073070401,0.0118259332,0,0,0,0,0,0,0
G2100730070500,21073070500,G2100730070404,21073070404,0.0786024294,0,0,0,0,0,0,0
G2100730070500,21073070500,G2100730070500,21073070500,0.9095716374,1,1,1,1,1,1,1
G2100730070600,21073070600,G2100730070601,21073070601,0.8403769174,0.5304365649,0.5784165406,0.3377630122,0.3550724638,0.3734365694,0.365276212,0.3407290016
G2100730070600,21073070600,G2100730070602,21073070602,0.1596230826,0.4695634351,0.4215834594,0.6622369878,0.6449275362,0.6265634306,0.634723788,0.6592709984
G2100730070701,21073070701,G2100730070601,21073070601,0.000384384,0,0,0,0,0,0,0
G2100730070701,21073070701,G2100730070703,21073070703,0.8408334421,0.4363380282,0.4286235853,0.4534534535,0.4156626506,0.4138357011,0.4830582103,0.1895043732
G2100730070701,21073070701,G2100730070704,21073070704,0.1587821739,0.5636619718,0.5713764147,0.5465465465,0.5843373494,0.5861642989,0.5169417897,0.8104956268
G2100730070702,21073070702,G2100730070705,21073070705,0.8874610786,0.4173964968,0.42375,0.4690934066,0.3871551334,0.377538334,0.4793783622,0.1003717472
G2100730070702,21073070702,G2100730070706,21073070706,0.1125389214,0.5826035032,0.57625,0.5309065934,0.6128448666,0.622461666,0.5206216378,0.8996282528
G2100730070800,21073070800,G2100730070102,21073070102,0.000004262,0,0,0,0,0,0,0
G2100730070800,21073070800,G2100730070801,21073070801,0.6524639595,0.5923809524,0.6005555556,0.5899122807,0.5960193653,0.5967180507,0.5780730897,0.6723163842
G2100730070800,21073070800,G2100730070802,21073070802,0.3475317785,0.4076190476,0.3994444444,0.4100877193,0.4039806347,0.4032819493,0.4219269103,0.3276836158
G2100730071000,21073071000,G2100730070404,21073070404,0.0473690059,0.021990935,0.0233069481,0.023125,0.0272265805,0.0293736501,0.0276679842,0.0252525253
G2100730071000,21073071000,G2100730071001,21073071001,0.6958689674,0.5279503106,0.5481530343,0.50875,0.4946931241,0.4928725702,0.4991530209,0.4747474747
G2100730071000,21073071000,G2100730071002,21073071002,0.2567620267,0.4500587544,0.4285400176,0.468125,0.4780802953,0.4777537797,0.4731789949,0.5
G2100730071100,21073071100,G2100730070401,21073070401,0.0000389378,0,0,0,0,0,0,0
G2100730071100,21073071100,G2100730070403,21073070403,0.0000263068,0.0005493419,0.0005653771,0.0004611048,0.0007103676,0.0007228995,0.0003770099,0.0019199277
G2100730071100,21073071100,G2100730071101,21073071101,0.6897634271,0.4304821664,0.4236432478,0.4159495123,0.4199134199,0.4287276704,0.4206827309,0.4171220401
G2100730071100,21073071100,G2100730071102,21073071102,0.3101713283,0.5689684916,0.5757913751,0.5835893828,0.5793762125,0.5705494301,0.5789402592,0.5809580323
G2100730071200,21073071200,G2100730070101,21073070101,0.0651267941,0.0573857598,0.0565156469,0.0514603616,0.0493630573,0.0442477876,0.0418943534,0.0551626591
G2100730071200,21073071200,G2100730070500,21073070500,0,0,0,0,0,0,0,0
G2100730071200,21073071200,G2100730070601,21073070601,0.0016742501,0,0,0,0,0,0,0
G2100730071200,21073071200,G2100730070801,21073070801,0.0117260346,0,0,0,0,0,0,0
G2100730071200,21073071200,G2100730071200,21073071200,0.9214729212,0.9426142402,0.9434843531,0.9485396384,0.9506369427,0.9557522124,0.9581056466,0.9448373409
G2100750960100,21075960100,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G2100750960200,21075960200,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G2100770960101,21077960101,G2100770960103,21077960103,0.1998708093,0.3737046632,0.3789356984,0.3523927906,0.3871527778,0.3813835567,0.3048780488,0.5589812332
G2100770960101,21077960101,G2100770960104,21077960104,0.8001291907,0.6262953368,0.6210643016,0.6476072094,0.6128472222,0.6186164433,0.6951219512,0.4410187668
G2100770960102,21077960102,G2100770960102,21077960102,0.999310898,0.9987567344,0.9983108108,0.9984871407,0.9976635514,0.9980487805,0.9972489684,1
G2100770960102,21077960102,G2100770960103,21077960103,0.000689102,0.0012432656,0.0016891892,0.0015128593,0.0023364486,0.0019512195,0.0027510316,0
G2100790970100,21079970100,G2100790970101,21079970101,0.4131298978,0.4554859955,0.4506486797,0.4525888476,0.4537965701,0.4589041628,0.4472503783,0.4938032668
G2100790970100,21079970100,G2100790970102,21079970102,0.5868701022,0.5445140045,0.5493513203,0.5474111524,0.5462034299,0.5410958372,0.5527496217,0.5061967332
G2100790970200,21079970200,G2100790970102,21079970102,0.0000109302,0,0,0,0,0,0,0
G2100790970200,21079970200,G2100790970201,21079970201,0.3885652496,0.6896958265,0.6934900542,0.6723856209,0.6949253731,0.7042025862,0.6713545522,0.7932098765
G2100790970200,21079970200,G2100790970202,21079970202,0.6114238203,0.3103041735,0.3065099458,0.3276143791,0.3050746269,0.2957974138,0.3286454478,0.2067901235
G2100790970300,21079970300,G2100790970300,21079970300,1,1,1,1,1,1,1,1
G2100790970400,21079970400,G2100790970400,21079970400,1,1,1,1,1,1,1,1
G2100810920100,21081920100,G2100810920101,21081920101,0.7175702405,0.6636318898,0.6627805812,0.6736014794,0.656641604,0.642136112,0.7322485207,0.4562091503
G2100810920100,21081920100,G2100810920102,21081920102,0.2824297595,0.3363681102,0.3372194188,0.3263985206,0.343358396,0.357863888,0.2677514793,0.5437908497
G2100810920200,21081920200,G2100810920201,21081920201,0.712099615,0.4236398785,0.4452711964,0.4530271399,0.429758607,0.4334061135,0.5156612529,0.2453300125
G2100810920200,21081920200,G2100810920202,21081920202,0.2871810139,0.5763601215,0.5547288036,0.5469728601,0.570241393,0.5665938865,0.4843387471,0.7546699875
G2100810920200,21081920200,G2100810920302,21081920302,0.0007193711,0,0,0,0,0,0,0
G2100810920300,21081920300,G2100810920301,21081920301,0.5702139018,0.2588946702,0.2648893931,0.2774122807,0.2637013503,0.2357774968,0.3079954955,0.1576819407
G2100810920300,21081920300,G2100810920302,21081920302,0.396303639,0.7271832372,0.7209302326,0.7066885965,0.7220015886,0.7518963338,0.6728603604,0.8396226415
G2100810920300,21081920300,G2100810920400,21081920400,0.0334824592,0.0139220925,0.0141803744,0.0158991228,0.0142970612,0.0123261694,0.0191441441,0.0026954178
G2100810920400,21081920400,G2100810920400,21081920400,1,1,1,1,1,1,1,1
G2100830020100,21083020100,G2100830020100,21083020100,1,1,1,1,1,1,1,1
G2100830020200,21083020200,G2100830020200,21083020200,1,1,1,1,1,1,1,1
G2100830020300,21083020300,G2100830020301,21083020301,0.8073898599,0.7141737222,0.7107386716,0.7333740085,0.7151805453,0.7030100334,0.7478527607,0.6660516605
G2100830020300,21083020300,G2100830020302,21083020302,0.1926101401,0.2858262778,0.2892613284,0.2666259915,0.2848194547,0.2969899666,0.2521472393,0.3339483395
G2100830020300,21083020300,G2100830020900,21083020900,0,0,0,0,0,0,0,0
G2100830020400,21083020400,G2100830020400,21083020400,1,1,1,1,1,1,1,1
G2100830020500,21083020500,G2100830020500,21083020500,1,1,1,1,1,1,1,1
G2100830020600,21083020600,G2100830020600,21083020600,1,1,1,1,1,1,1,1
G2100830020700,21083020700,G2100830020600,21083020600,0.0006189616,0.0001406037,0.0001862641,0.0001061071,0.0002308206,0.0002200444,0.0001630686,0.0005517729
G2100830020700,21083020700,G2100830020700,21083020700,0.9993810384,0.9998593963,0.9998137359,0.9998938929,0.9997691794,0.9997799556,0.9998369314,0.9994482271
G2100830020800,21083020800,G2100830020800,21083020800,0.9855697917,0.9565300651,0.9565649044,0.9586563307,0.9559026183,0.955906822,0.960989011,0.9299719888
G2100830020800,21083020800,G2100830020900,21083020900,0.0144302083,0.0434699349,0.0434350956,0.0413436693,0.0440973817,0.044093178,0.039010989,0.0700280112
G2100830020900,21083020900,G2100830020400,21083020400,0.0017597507,0,0,0,0,0,0,0
G2100830020900,21083020900,G2100830020900,21083020900,0.9982402493,1,1,1,1,1,1,1
G2100850950100,21085950100,G2100850950101,21085950101,0.2106270535,0.3232142857,0.3504672897,0.3273381295,0.35509839,0.6043196544,0.3583583584,0.3277310924
G2100850950100,21085950100,G2100850950102,21085950102,0.7893729465,0.6767857143,0.6495327103,0.6726618705,0.64490161,0.3956803456,0.6416416416,0.6722689076
G2100850950200,21085950200,G2100850950102,21085950102,0.0920380816,0.0864917396,0.0861774744,0.0938215103,0.0803858521,0.0789096126,0.093649085,0.0412698413
G2100850950200,21085950200,G2100850950200,21085950200,0.9079619184,0.9135082604,0.9138225256,0.9061784897,0.9196141479,0.9210903874,0.906350915,0.9587301587
G2100850950300,21085950300,G2100850950300,21085950300,1,1,1,1,1,1,1,1
G2100850950400,21085950400,G2100850950401,21085950401,0.4201204014,0.3168688619,0.3262272638,0.3216710183,0.3247167139,0.3176248822,0.3066457352,0.3625410734
G2100850950400,21085950400,G2100850950402,21085950402,0.5798795986,0.6831311381,0.6737727362,0.6783289817,0.6752832861,0.6823751178,0.6933542648,0.6374589266
G2100850950500,21085950500,G2100850950500,21085950500,1,1,1,1,1,1,1,1
G2100850950600,21085950600,G2100850950600,21085950600,1,1,1,1,1,1,1,1
G2100850950700,21085950700,G2100850950402,21085950402,0.0000206049,0.0000302782,0.0000303415,0.000031381,0.0000288933,0.0000158181,0.0000247057,0.000056356
G2100850950700,21085950700,G2100850950700,21085950700,0.9999793951,0.9999697218,0.9999696585,0.999968619,0.9999711067,0.9999841819,0.9999752943,0.999943644
G2100870930100,21087930100,G2100870930100,21087930100,0.9999928716,1,1,1,1,1,1,1
G2100870930100,21087930100,G2101230960300,21123960300,0.0000071284,0,0,0,0,0,0,0
G2100870930200,21087930200,G2100870930200,21087930200,1,1,1,1,1,1,1,1
G2100870930300,21087930300,G2100870930300,21087930300,1,1,1,1,1,1,1,1
G2100870930400,21087930400,G2100870930400,21087930400,1,1,1,1,1,1,1,1
G2100890040100,21089040100,G2100890040100,21089040100,0.9712912205,0.9689096158,0.9701789264,0.9691497366,0.9713160855,0.9684101502,0.9663629993,0.9914529915
G2100890040100,21089040100,G2100890040201,21089040201,0.0286038007,0.0310903842,0.0298210736,0.0308502634,0.0286839145,0.0315898498,0.0336370007,0.0085470085
G2100890040100,21089040100,G2100890040300,21089040300,0.0001049788,0,0,0,0,0,0,0
G2100890040201,21089040201,G2100890040201,21089040201,1,1,1,1,1,1,1,1
G2100890040202,21089040202,G2100890040202,21089040202,0.9918884127,0.9969949757,0.9969515458,0.9966166496,0.996962299,0.9969514067,0.9972281389,0.9962690094
G2100890040202,21089040202,G2100890040300,21089040300,0.0081115873,0.0030050243,0.0030484542,0.0033833504,0.003037701,0.0030485933,0.0027718611,0.0037309906
G2100890040300,21089040300,G2100890040300,21089040300,0.9989457891,1,1,1,1,1,1,1
G2100890040300,21089040300,G2100890040400,21089040400,0.0010542109,0,0,0,0,0,0,0
G2100890040400,21089040400,G2100890040300,21089040300,0,0,0,0,0,0,0,0
G2100890040400,21089040400,G2100890040400,21089040400,1,1,1,1,1,1,1,1
G2100890040501,21089040501,G2100890040501,21089040501,1,1,1,1,1,1,1,1
G2100890040502,21089040502,G2100890040502,21089040502,1,1,1,1,1,1,1,1
G2100890040600,21089040600,G2100890040501,21089040501,0.0299683543,0.0414883108,0.033869602,0.045949214,0.033778476,0.0308008214,0.0458100559,0.0052910053
G2100890040600,21089040600,G2100890040600,21089040600,0.9700316457,0.9585116892,0.966130398,0.954050786,0.966221524,0.9691991786,0.9541899441,0.9947089947
G2100890040700,21089040700,G2100890040700,21089040700,1,1,1,1,1,1,1,1
G2100910960100,21091960100,G2100910960100,21091960100,1,1,1,1,1,1,1,1
G2100910960200,21091960200,G2100910960200,21091960200,1,1,1,1,1,1,1,1
G2100910960300,21091960300,G2100910960300,21091960300,1,1,1,1,1,1,1,1
G2100930000100,21093000100,G2100930000100,21093000100,0.9905080592,1,1,1,1,1,1,1
G2100930000100,21093000100,G2100930980100,21093980100,0.0094919408,0,0,0,0,0,0,0
G2100930000201,21093000201,G2100930000201,21093000201,1,1,1,1,1,1,1,1
G2100930000202,21093000202,G2100930000202,21093000202,0.8641324503,1,1,1,1,1,1,1
G2100930000202,21093000202,G2100930000300,21093000300,0.0083729624,0,0,0,0,0,0,0
G2100930000202,21093000202,G2100930000400,21093000400,0.125084639,0,0,0,0,0,0,0
G2100930000202,21093000202,G2100930980100,21093980100,0.0024099483,0,0,0,0,0,0,0
G2100930000300,21093000300,G2100930000300,21093000300,1,1,1,1,1,1,1,1
G2100930000400,21093000400,G2100930000400,21093000400,1,1,1,1,1,1,1,1
G2100930000500,21093000500,G2100930000202,21093000202,0.0005345625,0,0,0,0,0,0,0
G2100930000500,21093000500,G2100930000400,21093000400,0.0012495398,0,0,0,0,0,0,0
G2100930000500,21093000500,G2100930000500,21093000500,0.9698537949,1,1,1,1,1,1,1
G2100930000500,21093000500,G2100930980100,21093980100,0.0283621028,0,0,0,0,0,0,0
G2100930000600,21093000600,G2100930000600,21093000600,0.9978847217,1,1,1,1,1,1,1
G2100930000600,21093000600,G2100930980100,21093980100,0.0021152783,0,0,0,0,0,0,0
G2100930000700,21093000700,G2100930000700,21093000700,1,1,1,1,1,1,1,1
G2100930000800,21093000800,G2100930000800,21093000800,1,1,1,1,1,1,1,1
G2100930000901,21093000901,G2100930000903,21093000903,0.6064572391,0.4399475172,0.447167756,0.4485294118,0.4387755102,0.4386645963,0.4580666891,0.3515981735
G2100930000901,21093000901,G2100930000904,21093000904,0.3935427609,0.5600524828,0.552832244,0.5514705882,0.5612244898,0.5613354037,0.5419333109,0.6484018265
G2100930000902,21093000902,G2100930000902,21093000902,1,1,1,1,1,1,1,1
G2100930001001,21093001001,G2100930001005,21093001005,0.1583791094,0.474859509,0.4573304158,0.459928535,0.4729241877,0.4870673953,0.4127382146,0.7134268537
G2100930001001,21093001001,G2100930001006,21093001006,0.841041594,0.525140491,0.5426695842,0.540071465,0.5270758123,0.5129326047,0.5872617854,0.2865731463
G2100930001001,21093001001,G2100930980100,21093980100,0.0005792966,0,0,0,0,0,0,0
G2100930001002,21093001002,G2100930001003,21093001003,0.6860583624,0.5669942474,0.5700398406,0.5694501018,0.5643844221,0.5664108619,0.5629496403,0.5742574257
G2100930001002,21093001002,G2100930001004,21093001004,0.3139416376,0.4330057526,0.4299601594,0.4305498982,0.4356155779,0.4335891381,0.4370503597,0.4257425743
G2100930001100,21093001100,G2100930001100,21093001100,1,1,1,1,1,1,1,1
G2100930001200,21093001200,G2100930001200,21093001200,0.9494288788,0.9586792453,0.9500723589,0.9915966387,0.9894155545,0.9877835951,0.9900230238,0.9885057471
G2100930001200,21093001200,G2100930001300,21093001300,0.0261533389,0.0047169811,0.0045827303,0.0042016807,0.0050621261,0.0061082024,0.005372218,0.0045977011
G2100930001200,21093001200,G2100930001401,21093001401,0.0244177823,0.0366037736,0.0453449108,0.0042016807,0.0055223194,0.0061082024,0.0046047583,0.0068965517
G2100930001300,21093001300,G2100930001300,21093001300,1,1,1,1,1,1,1,1
G2100930001401,21093001401,G2100930001401,21093001401,1,1,1,1,1,1,1,1
G2100930001402,21093001402,G2100930001402,21093001402,1,1,1,1,1,1,1,1
G2100930001500,21093001500,G2100930001300,21093001300,0.0014629795,0,0,0,0,0,0,0
G2100930001500,21093001500,G2100930001500,21093001500,0.9867462249,0.9938997821,0.9939718687,0.9949916528,0.9940546968,0.9946865037,0.9943342776,0.993852459
G2100930001500,21093001500,G2100930001701,21093001701,0.0117907956,0.0061002179,0.0060281313,0.0050083472,0.0059453032,0.0053134963,0.0056657224,0.006147541
G2100930001600,21093001600,G2100930001601,21093001601,0.0628326358,0.285045735,0.2968528494,0.2317510969,0.2271196817,0.230405781,0.243071161,0.1557788945
